"TOA5","25922","CR1000X","25922","CR1000X.Std.05.01","CPU:sap_flow.CR1X","24332","Sap_Flow_Data"
"TIMESTAMP","RECORD","SapFlowTotal","SFD_Outer","SFD_Inner","Alpha_Outer","Alpha_Inner","Beta_Outer","Beta_Inner","Tmax_Outer","Tmax_Inner"
"2022-05-03 17:20:00",24,0.096,2.68,1.5,0.1424,0.08002,0.14432,0.08082,52.256,46.776
"2022-05-03 17:40:00",25,0.104,2.95,1.6,0.15692,0.08512,0.15548,0.0855,51.738,46.671
"2022-05-03 18:00:00",26,0.104,3.07,1.45,0.1625,0.07671,0.16152,0.07983,50.509,46.526
"2022-05-03 18:20:00",27,0.102,2.83,1.63,0.15075,0.08674,0.14818,0.08657,50.67,46.842
"2022-05-03 18:40:00",28,0.094,2.67,1.45,0.14168,0.07671,0.14156,0.0796,49.853,46.024
"2022-05-03 19:00:00",29,0.087,2.37,1.45,0.12532,0.07671,0.12908,0.0796,49.594,46.594
"2022-05-03 19:20:00",30,0.088,2.43,1.42,0.12948,0.0749,0.12942,0.0778,49.691,46.847
"2022-05-03 19:40:00",31,0.084,2.28,1.4,0.12112,0.07429,0.1227,0.08002,49.694,46.435
"2022-05-03 20:00:00",32,0.087,2.33,1.5,0.12378,0.08002,0.1227,0.08282,50.148,46.322
"2022-05-03 20:20:00",33,0.084,2.32,1.38,0.12334,0.0737,0.12234,0.07983,49.391,46.546
"2022-05-03 20:40:00",34,0.088,2.43,1.45,0.12931,0.07671,0.13113,0.08002,50.738,46.909
"2022-05-03 21:00:00",35,0.087,2.35,1.48,0.12478,0.07915,0.12682,0.0822,49.593,47.006
"2022-05-03 21:20:00",36,0.09,2.37,1.63,0.12594,0.08698,0.12162,0.09199,50.323,46.906
"2022-05-03 21:40:00",37,0.084,2.15,1.57,0.11414,0.08324,0.11706,0.08868,51.261,46.863
"2022-05-03 22:00:00",38,0.082,2.22,1.4,0.11776,0.07469,0.11743,0.08339,51.203,46.959
"2022-05-03 22:20:00",39,0.077,2.07,1.35,0.11018,0.07154,0.11059,0.07806,50.901,46.814
"2022-05-03 22:40:00",40,0.076,2,1.35,0.10661,0.07154,0.11332,0.07574,51.624,46.967
"2022-05-03 23:00:00",41,0.078,2.07,1.4,0.10987,0.07391,0.11332,0.0804,51.259,47.017
"2022-05-03 23:20:00",42,0.077,2.03,1.4,0.10763,0.0745,0.11088,0.07842,51.476,47.491
"2022-05-03 23:40:00",43,0.083,2.27,1.37,0.12002,0.0729,0.11918,0.07922,51.014,46.512
"2022-05-04 00:00:00",44,0.083,2.25,1.38,0.1196,0.07328,0.11601,0.0796,50.397,46.982
"2022-05-04 00:20:00",45,0.081,2.18,1.37,0.11591,0.0729,0.11882,0.07922,50.293,46.877
"2022-05-04 00:40:00",46,0.079,2.1,1.37,0.1112,0.0723,0.11467,0.07644,52.097,47.439
"2022-05-04 01:00:00",47,0.077,2.08,1.3,0.11086,0.06932,0.11155,0.07626,51.796,46.878
"2022-05-04 01:20:00",48,0.082,2.27,1.35,0.1207,0.0721,0.11776,0.07644,50.616,47.199
"2022-05-04 01:40:00",49,0.079,2,1.5,0.10661,0.08002,0.11059,0.0812,51.907,47.816
"2022-05-04 02:00:00",50,0.087,2.4,1.4,0.1278,0.07408,0.12532,0.08082,52.474,46.987
"2022-05-04 02:20:00",51,0.083,2.28,1.35,0.12106,0.07192,0.12089,0.07626,50.915,46.671
"2022-05-04 02:40:00",52,0.082,2.2,1.4,0.11666,0.07429,0.11706,0.0786,50.992,47.16
"2022-05-04 03:00:00",53,0.078,2.12,1.3,0.11207,0.06882,0.11604,0.07609,51.537,47.707
"2022-05-04 03:20:00",54,0.079,2.15,1.35,0.11376,0.07154,0.11428,0.07609,52.052,46.981
"2022-05-04 03:40:00",55,0.083,2.28,1.35,0.12132,0.07172,0.12185,0.07626,52.104,48.015
"2022-05-04 04:00:00",56,0.077,2.03,1.35,0.10816,0.07135,0.11232,0.07609,51.004,47.848
"2022-05-04 04:20:00",57,0.08,2.22,1.3,0.11813,0.06896,0.11876,0.07626,51.89,46.817
"2022-05-04 04:40:00",58,0.079,2.1,1.4,0.11137,0.07429,0.11504,0.0812,51.946,47.134
"2022-05-04 05:00:00",59,0.084,2.2,1.55,0.11668,0.08218,0.11438,0.08848,50.908,46.666
"2022-05-04 05:20:00",60,0.103,2.42,2.23,0.12846,0.11835,-99,0.10782,-99,50.073
"2022-05-04 05:40:00",61,0.117,3.75,1.18,0.19925,0.06256,0.1838,0.0685,57.219,48.422
"2022-05-04 06:00:00",62,0.03,0.85,0.43,0.04517,0.02318,0.06288,0.04004,52.389,49.959
"2022-05-04 06:20:00",63,0.07,1.38,1.85,0.0739,0.09804,-99,0.09528,63.105,53.481
"2022-05-04 06:40:00",64,0.098,3.27,0.87,0.17378,0.04612,0.16135,0.05986,49.504,48.003
"2022-05-04 07:00:00",65,0.098,2.68,1.6,0.14284,0.08476,0.14516,0.08636,51.638,48.377
"2022-05-04 07:20:00",66,0.128,3.87,1.62,0.205,0.08586,0.1885,0.08489,56.337,48.109
"2022-05-04 07:40:00",67,0.111,3.47,1.25,0.18392,0.0665,0.1725,0.07178,54.471,47.746
"2022-05-04 08:00:00",68,0.096,2.92,1.2,0.1546,0.0638,0.14908,0.07117,50.174,47.587
"2022-05-04 08:20:00",69,0.091,2.67,1.28,0.14134,0.06843,0.14328,0.07806,51.364,46.71
"2022-05-04 08:40:00",70,0.089,2.43,1.5,0.12894,0.07983,0.13058,0.08176,52.767,48.368
"2022-05-04 09:00:00",71,0.081,2.07,1.57,0.10988,0.08306,0.12009,0.08512,52.457,48.37
"2022-05-04 09:20:00",72,0.098,2.9,1.35,0.15412,0.0718,0.15107,0.07656,52.866,47.382
"2022-05-04 09:40:00",73,0.105,3.08,1.48,0.1636,0.0786,0.16022,0.08306,53.432,47.687
"2022-05-04 10:00:00",74,0.104,3.1,1.4,0.1649,0.07426,0.1625,0.07775,52.139,48.055
"2022-05-04 10:20:00",75,0.108,3.13,1.53,0.16616,0.0815,0.16224,0.0822,52.194,47.542
"2022-05-04 10:40:00",76,0.11,3.22,1.55,0.17078,0.08242,0.1698,0.08362,54.578,48.426
"2022-05-04 11:00:00",77,0.11,3.27,1.47,0.17336,0.07792,0.16702,0.0797,53.846,47.798
"2022-05-04 11:20:00",78,0.109,3.27,1.42,0.1739,0.07528,0.17033,0.07928,52.558,47.751
"2022-05-04 11:40:00",79,0.102,3.02,1.38,0.1599,0.0734,0.1636,0.07934,52.814,47.489
"2022-05-04 12:00:00",80,0.105,3.05,1.48,0.16184,0.07896,0.16341,0.08182,52.603,48.366
"2022-05-04 12:20:00",81,0.125,3.75,1.62,0.19958,0.08556,0.19128,0.08624,53.327,47.847
"2022-05-04 12:40:00",82,0.11,3.22,1.53,0.1711,0.08128,0.16726,0.08245,52.561,47.495
"2022-05-04 13:00:00",83,0.104,2.93,1.58,0.15542,0.08413,0.15373,0.08488,51.409,47.171
"2022-05-04 13:20:00",84,0.111,3.25,1.57,0.17234,0.08286,0.16506,0.08354,52.505,47.025
"2022-05-04 13:40:00",85,0.118,3.5,1.58,0.18627,0.08394,0.17853,0.08698,53.642,47.747
"2022-05-04 14:00:00",86,0.125,3.72,1.67,0.19712,0.08822,0.18326,0.08642,52.033,47.226
"2022-05-04 14:20:00",87,0.098,2.78,1.48,0.14775,0.07872,0.14834,0.08016,53.331,48.523
"2022-05-04 14:40:00",88,0.103,2.97,1.5,0.15784,0.07983,0.15452,0.0809,52.703,47.38
"2022-05-04 15:00:00",89,0.111,3.27,1.55,0.17336,0.08226,0.16896,0.083,52.759,48.263
"2022-05-04 15:20:00",90,0.117,3.52,1.53,0.1867,0.08128,0.17668,0.08226,52.413,47.76
"2022-05-04 15:40:00",91,0.109,3.22,1.52,0.17094,0.08037,0.16576,0.08174,53.917,48.85
"2022-05-04 16:00:00",92,0.102,2.92,1.5,0.15452,0.07984,0.1549,0.08141,54.85,47.972
"2022-05-04 16:20:00",93,0.106,3.13,1.45,0.1666,0.07667,0.16014,0.0781,52.932,48.277
"2022-05-04 16:40:00",94,0.099,2.9,1.4,0.15373,0.07478,0.15292,0.07842,53.241,46.933
"2022-05-04 17:00:00",95,0.104,3.05,1.45,0.16158,0.07674,0.15576,0.07754,51.03,47.876
"2022-05-04 17:20:00",96,0.101,2.92,1.47,0.15502,0.07806,0.15289,0.08094,52.054,46.73
"2022-05-04 17:40:00",97,0.107,3.1,1.55,0.16486,0.0824,0.15878,0.08242,50.652,46.153
"2022-05-04 18:00:00",98,0.102,2.93,1.48,0.15551,0.07842,0.15243,0.07872,50.069,46.81
"2022-05-04 18:20:00",99,0.097,2.75,1.47,0.14568,0.07754,0.13923,0.08002,49.387,45.714
"2022-05-04 18:40:00",100,0.095,2.63,1.52,0.13961,0.08084,0.13659,0.08286,50.684,46.028
"2022-05-04 19:00:00",101,0.089,2.43,1.48,0.129,0.07896,0.12627,0.08344,49.53,45.704
"2022-05-04 19:20:00",102,0.087,2.33,1.48,0.12419,0.07896,0.12516,0.08344,50.017,46.188
"2022-05-04 19:40:00",103,0.086,2.28,1.53,0.12132,0.08149,0.11941,0.08593,49.761,46.604
"2022-05-04 20:00:00",104,0.087,2.33,1.48,0.12419,0.07875,0.12244,0.08324,49.814,45.985
"2022-05-04 20:20:00",105,0.086,2.35,1.43,0.12457,0.07603,0.12244,0.08096,49.718,45.631
"2022-05-04 20:40:00",106,0.089,2.45,1.43,0.12982,0.07642,0.12696,0.08118,49.402,46.66
"2022-05-04 21:00:00",107,0.087,2.35,1.48,0.12492,0.07875,0.12586,0.08118,50.48,46.393
"2022-05-04 21:20:00",108,0.086,2.32,1.48,0.12323,0.07916,0.12117,0.08159,50.641,45.828
"2022-05-04 21:40:00",109,0.084,2.27,1.45,0.12018,0.07735,0.12009,0.08264,50.185,47.443
"2022-05-04 22:00:00",110,0.082,2.18,1.42,0.11636,0.07487,0.1184,0.08286,50.791,47.118
"2022-05-04 22:20:00",111,0.086,2.35,1.42,0.12476,0.07526,0.12372,0.08096,50.275,46.188
"2022-05-04 22:40:00",112,0.081,2.12,1.5,0.11253,0.08002,0.11182,0.08761,49.91,46.339
"2022-05-04 23:00:00",113,0.081,1.98,1.65,0.10564,0.08722,0.10858,0.09192,50.28,46.708
"2022-05-04 23:20:00",114,0.08,1.98,1.58,0.10502,0.08435,0.10824,0.09169,51.271,47.597
"2022-05-04 23:40:00",115,0.079,2.08,1.43,0.11059,0.07613,0.11088,0.08413,50.546,46.976
"2022-05-05 00:00:00",116,0.075,1.97,1.38,0.10412,0.07315,0.11028,0.07911,51.978,47.064
"2022-05-05 00:20:00",117,0.076,1.98,1.38,0.10502,0.07315,0.10532,0.08149,50.957,47.802
"2022-05-05 00:40:00",118,0.077,2.02,1.38,0.10684,0.07334,0.10472,0.07946,51.576,46.659
"2022-05-05 01:00:00",119,0.078,2.07,1.37,0.1096,0.07297,0.10738,0.07911,51.528,47.285
"2022-05-05 01:20:00",120,0.076,1.98,1.38,0.10502,0.07334,0.10562,0.07946,51.887,47.385
"2022-05-05 01:40:00",121,0.078,2.02,1.43,0.10718,0.07576,0.10796,0.0817,51.013,47.754
"2022-05-05 02:00:00",122,0.076,2.03,1.33,0.10782,0.07088,0.10824,0.07722,51.429,46.772
"2022-05-05 02:20:00",123,0.074,1.92,1.38,0.10198,0.07348,0.10273,0.07738,51.6,47.198
"2022-05-05 02:40:00",124,0.075,1.98,1.33,0.10532,0.07106,0.10594,0.07983,50.604,47.757
"2022-05-05 03:00:00",125,0.076,1.98,1.38,0.10532,0.07369,0.10594,0.07983,51.014,46.098
"2022-05-05 03:20:00",126,0.074,1.93,1.33,0.10286,0.07124,0.10356,0.07758,50.179,46.919
"2022-05-05 03:40:00",127,0.076,1.98,1.38,0.10564,0.07369,0.10624,0.07758,50.676,47.108
"2022-05-05 04:00:00",128,0.081,2.15,1.43,0.11396,0.07613,0.11154,0.07983,52.286,47.218
"2022-05-05 04:20:00",129,0.074,1.98,1.3,0.10532,0.06882,0.10594,0.07528,51.406,47.423
"2022-05-05 04:40:00",130,0.078,2.05,1.4,0.10876,0.07391,0.10916,0.08002,51.144,48.143
"2022-05-05 05:00:00",131,0.079,2.08,1.43,0.11088,0.07613,0.11154,0.08002,51.931,48.257
"2022-05-05 05:20:00",132,0.1,2.4,2.1,0.1278,0.11134,-99,0.10347,-99,49.858
"2022-05-05 05:40:00",133,0.065,2,0.78,0.1064,0.04156,0.10671,0.05484,55.791,50.724
"2022-05-05 06:00:00",134,0.028,0.63,0.62,0.03405,0.03282,-99,0.04622,60.187,53.049
"2022-05-05 06:20:00",135,0.052,0.75,1.77,0.03942,0.09384,-99,0.09473,-99,57.706
"2022-05-05 06:40:00",136,0.102,3.35,0.93,0.17832,0.04982,0.16838,0.06034,53.244,50.66
"2022-05-05 07:00:00",137,0.119,3.53,1.6,0.1877,0.08456,0.17806,0.08624,53.401,48.747
"2022-05-05 07:20:00",138,0.119,3.68,1.42,0.19602,0.07494,0.18046,0.07902,56.666,48.288
"2022-05-05 07:40:00",139,0.107,3.27,1.3,0.17354,0.06881,0.1692,0.0752,53.193,48.126
"2022-05-05 08:00:00",140,0.104,3.18,1.25,0.16894,0.06666,0.16481,0.0726,51.638,47.656
"2022-05-05 08:20:00",141,0.11,3.33,1.37,0.17729,0.07232,0.17094,0.07568,51.576,46.768
"2022-05-05 08:40:00",142,0.119,3.55,1.58,0.18814,0.08375,0.18279,0.08418,53.591,48.11
"2022-05-05 09:00:00",143,0.12,3.67,1.5,0.19446,0.0797,0.18096,0.08016,53.442,47.291
"2022-05-05 09:20:00",144,0.13,4.02,1.52,0.21322,0.08076,0.20172,0.07984,53.493,48.84
"2022-05-05 09:40:00",145,0.126,3.8,1.6,0.20144,0.08539,0.1971,0.08624,53.965,47.813
"2022-05-05 10:00:00",146,0.131,3.98,1.62,0.21156,0.08553,0.19857,0.0843,54.096,47.946
"2022-05-05 10:20:00",147,0.138,4.3,1.58,0.22838,0.08449,0.21312,0.08303,54.169,48.274
"2022-05-05 10:40:00",148,0.13,3.95,1.62,0.20969,0.08574,0.1991,0.0843,53.392,48.482
"2022-05-05 11:00:00",149,0.125,3.65,1.78,0.19414,0.09456,0.19277,0.09014,53.125,47.642
"2022-05-05 11:20:00",150,0.14,4.25,1.75,0.22556,0.09302,0.21728,0.08912,53.789,48.155
"2022-05-05 11:40:00",151,0.142,4.45,1.62,0.23638,0.08618,0.2237,0.08432,52.951,47.059
