"TOA5","25922","CR1000X","25922","CR1000X.Std.05.01","CPU:sap_flow.CR1X","24332","Stem_Temp_Data"
"TIMESTAMP","RECORD","Pre_Temp_Down_Outer","Max_Temp_Down_Outer","Post_Temp_Down_Outer","Pre_Temp_Upper_Outer","Max_Temp_Upper_Outer","Post_Temp_Upper_Outer","Pre_Temp_Down_Inner","Max_Temp_Down_Inner","Post_Temp_Down_Inner","Pre_Temp_Upper_Inner","Max_Temp_Upper_Inner","Post_Temp_Upper_Inner"
"2022-05-03 17:40:00",25,16.503,0.375,16.861,16.722,0.321,17.028,16.736,0.427,17.128,17.103,0.392,17.463
"2022-05-03 18:00:00",26,16.242,0.362,16.582,16.468,0.308,16.757,16.539,0.417,16.918,16.923,0.385,17.274
"2022-05-03 18:20:00",27,15.872,0.363,16.215,16.089,0.313,16.384,16.199,0.422,16.584,16.6,0.387,16.953
"2022-05-03 18:40:00",28,15.6,0.356,15.933,15.795,0.309,16.084,15.953,0.418,16.332,16.345,0.386,16.696
"2022-05-03 19:00:00",29,15.265,0.355,15.596,15.444,0.312,15.736,15.629,0.418,16.008,16.021,0.386,16.372
"2022-05-03 19:20:00",30,14.896,0.346,15.217,15.076,0.304,15.358,15.283,0.414,15.657,15.681,0.383,16.028
"2022-05-03 19:40:00",31,14.468,0.355,14.801,14.666,0.314,14.961,14.872,0.416,15.249,15.293,0.384,15.643
"2022-05-03 20:00:00",32,14.1,0.355,14.435,14.291,0.314,14.587,14.499,0.415,14.876,14.926,0.382,15.274
"2022-05-03 20:20:00",33,13.826,0.356,14.162,14.022,0.315,14.319,14.204,0.417,14.584,14.625,0.385,14.978
"2022-05-03 20:40:00",34,13.567,0.358,13.905,13.753,0.314,14.05,13.933,0.416,14.312,14.348,0.384,14.699
"2022-05-03 21:00:00",35,13.304,0.361,13.645,13.492,0.318,13.793,13.664,0.418,14.045,14.076,0.385,14.428
"2022-05-03 21:20:00",36,13.066,0.358,13.404,13.248,0.317,13.546,13.421,0.421,13.805,13.833,0.384,14.185
"2022-05-03 21:40:00",37,12.841,0.362,13.184,13.015,0.322,13.321,13.184,0.424,13.572,13.588,0.388,13.945
"2022-05-03 22:00:00",38,12.668,0.361,13.01,12.842,0.321,13.146,12.997,0.425,13.386,13.396,0.391,13.757
"2022-05-03 22:20:00",39,12.547,0.363,12.892,12.723,0.325,13.032,12.847,0.426,13.238,13.234,0.394,13.598
"2022-05-03 22:40:00",40,12.423,0.364,12.769,12.598,0.325,12.909,12.717,0.425,13.108,13.099,0.394,13.463
"2022-05-03 23:00:00",41,12.325,0.364,12.671,12.51,0.325,12.82,12.609,0.427,13.002,12.992,0.394,13.357
"2022-05-03 23:20:00",42,12.198,0.362,12.541,12.38,0.324,12.688,12.49,0.424,12.88,12.874,0.392,13.236
"2022-05-03 23:40:00",43,11.989,0.356,12.325,12.162,0.316,12.46,12.303,0.42,12.687,12.69,0.388,13.047
"2022-05-04 00:00:00",44,11.737,0.356,12.074,11.891,0.317,12.19,12.062,0.418,12.444,12.448,0.386,12.803
"2022-05-04 00:20:00",45,11.517,0.357,11.855,11.656,0.317,11.957,11.837,0.42,12.221,12.212,0.388,12.569
"2022-05-04 00:40:00",46,11.36,0.36,11.702,11.482,0.321,11.788,11.656,0.421,12.043,12.014,0.39,12.374
"2022-05-04 01:00:00",47,11.266,0.36,11.609,11.369,0.322,11.676,11.533,0.422,11.921,11.871,0.391,12.233
"2022-05-04 01:20:00",48,11.157,0.36,11.5,11.258,0.32,11.562,11.418,0.421,11.806,11.748,0.39,12.109
"2022-05-04 01:40:00",49,11.083,0.363,11.429,11.133,0.325,11.444,11.314,0.423,11.704,11.618,0.39,11.978
"2022-05-04 02:00:00",50,11.061,0.365,11.411,11.111,0.322,11.419,11.259,0.425,11.651,11.539,0.392,11.903
"2022-05-04 02:20:00",51,10.994,0.36,11.336,11.036,0.319,11.339,11.198,0.422,11.587,11.47,0.391,11.832
"2022-05-04 02:40:00",52,10.933,0.362,11.278,10.964,0.322,11.271,11.127,0.423,11.518,11.393,0.391,11.756
"2022-05-04 03:00:00",53,10.879,0.365,11.228,10.912,0.325,11.224,11.066,0.423,11.457,11.327,0.392,11.692
"2022-05-04 03:20:00",54,10.85,0.361,11.194,10.879,0.322,11.186,11.027,0.423,11.418,11.28,0.392,11.644
"2022-05-04 03:40:00",55,10.786,0.366,11.136,10.806,0.324,11.116,10.971,0.422,11.361,11.223,0.391,11.586
"2022-05-04 04:00:00",56,10.748,0.367,11.099,10.771,0.328,11.086,10.923,0.423,11.315,11.167,0.392,11.532
"2022-05-04 04:20:00",57,10.69,0.366,11.04,10.721,0.325,11.032,10.874,0.422,11.264,11.124,0.391,11.488
"2022-05-04 04:40:00",58,10.619,0.368,10.97,10.648,0.328,10.962,10.808,0.423,11.199,11.062,0.39,11.425
"2022-05-04 05:00:00",59,10.556,0.37,10.91,10.581,0.33,10.896,10.741,0.425,11.134,10.997,0.389,11.359
"2022-05-04 05:20:00",60,10.791,-99,11.239,10.751,-99,11.145,10.774,0.45,11.204,10.98,0.404,11.362
"2022-05-04 05:40:00",61,11.85,0.399,12.243,11.785,0.332,12.107,11.602,0.438,12.014,11.637,0.409,12.024
"2022-05-04 06:00:00",62,12.942,0.377,13.304,12.933,0.354,13.279,12.387,0.458,12.823,12.309,0.44,12.735
"2022-05-04 06:20:00",63,13.585,0.452,14.034,13.411,-99,13.828,12.909,0.484,13.38,12.866,0.44,13.293
"2022-05-04 06:40:00",64,13.812,0.349,14.138,13.884,0.297,14.158,13.508,0.43,13.907,13.578,0.405,13.959
"2022-05-04 07:00:00",65,13.728,0.37,14.081,13.709,0.32,14.015,13.57,0.435,13.976,13.697,0.399,14.07
"2022-05-04 07:20:00",66,13.786,0.39,14.169,13.716,0.323,14.028,13.686,0.43,14.087,13.807,0.395,14.175
"2022-05-04 07:40:00",67,14.31,0.385,14.685,14.135,0.324,14.447,14.075,0.433,14.479,14.085,0.403,14.463
"2022-05-04 08:00:00",68,14.155,0.361,14.497,14.089,0.311,14.382,14.092,0.422,14.48,14.184,0.393,14.548
"2022-05-04 08:20:00",69,14.079,0.367,14.428,14.031,0.318,14.334,14.039,0.426,14.432,14.166,0.394,14.533
"2022-05-04 08:40:00",70,14.136,0.384,14.508,14.125,0.337,14.452,14.055,0.433,14.459,14.196,0.399,14.569
"2022-05-04 09:00:00",71,14.435,0.38,14.8,14.362,0.337,14.689,14.227,0.441,14.641,14.328,0.405,14.709
"2022-05-04 09:20:00",72,14.632,0.378,14.996,14.63,0.325,14.942,14.462,0.434,14.866,14.567,0.402,14.943
"2022-05-04 09:40:00",73,14.775,0.385,15.146,14.774,0.328,15.089,14.605,0.439,15.015,14.724,0.404,15.103
"2022-05-04 10:00:00",74,15.007,0.44,15.428,15.039,0.374,15.396,14.818,0.508,15.293,14.928,0.47,15.369
"2022-05-04 10:20:00",75,15.102,0.434,15.52,15.125,0.369,15.479,14.965,0.494,15.425,15.098,0.455,15.522
"2022-05-04 10:40:00",76,15.305,0.429,15.719,15.332,0.362,15.681,15.127,0.486,15.582,15.245,0.447,15.664
"2022-05-04 11:00:00",77,15.548,0.416,15.95,15.567,0.352,15.905,15.354,0.47,15.794,15.456,0.434,15.863
"2022-05-04 11:20:00",78,15.753,0.415,16.154,15.767,0.35,16.104,15.555,0.472,15.996,15.648,0.436,16.057
"2022-05-04 11:40:00",79,15.969,0.424,16.375,15.991,0.36,16.337,15.767,0.485,16.219,15.862,0.448,16.282
"2022-05-04 12:00:00",80,16.087,0.451,16.522,16.102,0.383,16.472,15.918,0.509,16.392,16.026,0.469,16.464
"2022-05-04 12:20:00",81,16.225,0.425,16.634,16.261,0.351,16.596,16.059,0.484,16.51,16.184,0.444,16.598
"2022-05-04 12:40:00",82,16.379,0.422,16.786,16.47,0.357,16.813,16.218,0.48,16.666,16.362,0.442,16.775
"2022-05-04 13:00:00",83,16.576,0.414,16.972,16.635,0.355,16.974,16.388,0.479,16.834,16.515,0.44,16.925
"2022-05-04 13:20:00",84,16.618,0.414,17.016,16.68,0.351,17.015,16.475,0.474,16.915,16.615,0.436,17.02
"2022-05-04 13:40:00",85,16.795,0.422,17.201,16.864,0.353,17.201,16.614,0.48,17.061,16.747,0.44,17.158
"2022-05-04 14:00:00",86,16.921,0.424,17.329,16.953,0.353,17.288,16.751,0.483,17.201,16.87,0.443,17.282
"2022-05-04 14:20:00",87,17.024,0.428,17.439,17.118,0.369,17.476,16.864,0.48,17.313,17.004,0.443,17.419
"2022-05-04 14:40:00",88,17.166,0.419,17.57,17.233,0.359,17.578,17.018,0.476,17.461,17.152,0.439,17.561
"2022-05-04 15:00:00",89,17.264,0.418,17.666,17.345,0.353,17.683,17.128,0.477,17.571,17.277,0.439,17.685
"2022-05-04 15:20:00",90,17.379,0.426,17.79,17.491,0.357,17.832,17.24,0.481,17.688,17.401,0.443,17.814
"2022-05-04 15:40:00",91,17.583,0.432,18.003,17.747,0.366,18.101,17.41,0.484,17.863,17.58,0.446,17.998
"2022-05-04 16:00:00",92,17.957,0.432,18.376,18.121,0.37,18.48,17.729,0.486,18.185,17.88,0.448,18.301
"2022-05-04 16:20:00",93,18.215,0.419,18.619,18.398,0.357,18.74,18.015,0.479,18.462,18.176,0.443,18.59
"2022-05-04 16:40:00",94,18.368,0.416,18.768,18.555,0.357,18.898,18.198,0.477,18.642,18.369,0.441,18.781
"2022-05-04 17:00:00",95,18.361,0.402,18.743,18.537,0.344,18.862,18.269,0.469,18.702,18.462,0.434,18.863
"2022-05-04 17:20:00",96,18.225,0.402,18.608,18.398,0.345,18.726,18.214,0.463,18.64,18.437,0.427,18.831
"2022-05-04 17:40:00",97,18.049,0.395,18.424,18.211,0.337,18.529,18.106,0.455,18.523,18.35,0.419,18.734
"2022-05-04 18:00:00",98,17.797,0.389,18.165,17.945,0.334,18.26,17.917,0.449,18.328,18.176,0.415,18.556
"2022-05-04 18:20:00",99,17.484,0.377,17.838,17.623,0.328,17.929,17.679,0.442,18.081,17.959,0.408,18.331
"2022-05-04 18:40:00",100,17.089,0.376,17.442,17.223,0.328,17.53,17.344,0.44,17.743,17.651,0.405,18.019
"2022-05-04 19:00:00",101,16.707,0.371,17.054,16.832,0.327,17.137,17.003,0.437,17.398,17.319,0.402,17.684
"2022-05-04 19:20:00",102,16.317,0.374,16.668,16.441,0.33,16.751,16.633,0.437,17.028,16.961,0.402,17.326
"2022-05-04 19:40:00",103,15.971,0.373,16.321,16.1,0.331,16.41,16.294,0.437,16.69,16.628,0.401,16.993
"2022-05-04 20:00:00",104,15.617,0.373,15.968,15.757,0.33,16.067,15.951,0.438,16.347,16.3,0.403,16.666
"2022-05-04 20:20:00",105,15.237,0.373,15.587,15.391,0.33,15.7,15.588,0.437,15.984,15.958,0.403,16.325
"2022-05-04 20:40:00",106,14.86,0.369,15.205,15.018,0.325,15.321,15.229,0.436,15.623,15.614,0.402,15.979
"2022-05-04 21:00:00",107,14.471,0.372,14.82,14.632,0.328,14.94,14.853,0.436,15.249,15.251,0.402,15.617
"2022-05-04 21:20:00",108,14.098,0.368,14.443,14.253,0.326,14.558,14.492,0.434,14.886,14.897,0.4,15.261
"2022-05-04 21:40:00",109,13.84,0.38,14.202,14.008,0.337,14.329,14.194,0.441,14.597,14.595,0.406,14.968
"2022-05-04 22:00:00",110,13.649,0.376,14.004,13.822,0.334,14.138,13.984,0.44,14.386,14.378,0.405,14.751
"2022-05-04 22:20:00",111,13.435,0.378,13.793,13.598,0.334,13.914,13.771,0.437,14.171,14.156,0.403,14.527
"2022-05-04 22:40:00",112,13.249,0.378,13.606,13.402,0.338,13.721,13.571,0.441,13.974,13.948,0.404,14.32
"2022-05-04 23:00:00",113,13.078,0.379,13.437,13.236,0.34,13.559,13.387,0.444,13.794,13.761,0.405,14.134
"2022-05-04 23:20:00",114,12.909,0.38,13.27,13.065,0.341,13.39,13.207,0.445,13.615,13.578,0.406,13.953
"2022-05-04 23:40:00",115,12.785,0.381,13.148,12.948,0.341,13.273,13.061,0.446,13.47,13.427,0.41,13.806
"2022-05-05 00:00:00",116,12.682,0.383,13.046,12.837,0.343,13.165,12.936,0.447,13.347,13.289,0.413,13.671
"2022-05-05 00:20:00",117,12.622,0.38,12.983,12.77,0.342,13.095,12.857,0.447,13.268,13.196,0.412,13.578
"2022-05-05 00:40:00",118,12.522,0.382,12.887,12.664,0.344,12.992,12.753,0.445,13.163,13.085,0.411,13.466
"2022-05-05 01:00:00",119,12.496,0.383,12.862,12.634,0.344,12.962,12.696,0.447,13.108,13.012,0.413,13.395
"2022-05-05 01:20:00",120,12.417,0.379,12.778,12.55,0.341,12.875,12.62,0.445,13.03,12.931,0.411,13.312
"2022-05-05 01:40:00",121,12.337,0.381,12.701,12.467,0.342,12.794,12.532,0.446,12.943,12.838,0.411,13.219
"2022-05-05 02:00:00",122,12.265,0.38,12.627,12.397,0.341,12.722,12.456,0.444,12.865,12.759,0.411,13.14
"2022-05-05 02:20:00",123,12.177,0.379,12.538,12.302,0.342,12.628,12.366,0.443,12.775,12.664,0.41,13.044
"2022-05-05 02:40:00",124,12.096,0.378,12.456,12.222,0.34,12.546,12.282,0.443,12.69,12.577,0.409,12.957
"2022-05-05 03:00:00",125,12.009,0.378,12.369,12.133,0.34,12.457,12.192,0.443,12.6,12.486,0.409,12.865
"2022-05-05 03:20:00",126,11.899,0.376,12.257,12.02,0.339,12.343,12.089,0.442,12.496,12.381,0.409,12.76
"2022-05-05 03:40:00",127,11.802,0.377,12.161,11.929,0.339,12.252,11.991,0.442,12.399,12.287,0.409,12.666
"2022-05-05 04:00:00",128,11.727,0.379,12.089,11.852,0.339,12.175,11.904,0.443,12.313,12.198,0.409,12.577
"2022-05-05 04:20:00",129,11.634,0.378,11.994,11.762,0.34,12.086,11.816,0.441,12.222,12.109,0.409,12.488
"2022-05-05 04:40:00",130,11.568,0.377,11.927,11.689,0.338,12.011,11.743,0.442,12.15,12.034,0.408,12.412
"2022-05-05 05:00:00",131,11.505,0.379,11.867,11.617,0.339,11.941,11.668,0.442,12.077,11.95,0.408,12.329
"2022-05-05 05:20:00",132,11.692,-99,12.167,11.758,-99,12.176,11.677,0.468,12.123,11.92,0.422,12.319
"2022-05-05 05:40:00",133,13.545,0.415,13.951,13.716,0.373,14.081,12.943,0.487,13.409,12.941,0.461,13.388
"2022-05-05 06:00:00",134,15.056,0.451,15.504,15.32,-99,15.753,14.113,0.509,14.608,14.021,0.486,14.5
"2022-05-05 06:20:00",135,16.71,-99,17.227,16.876,-99,17.373,15.399,0.553,15.946,15.302,0.503,15.8
"2022-05-05 06:40:00",136,17.798,0.413,18.196,18.244,0.349,18.577,16.829,0.495,17.302,16.833,0.466,17.283
"2022-05-05 07:00:00",137,17.876,0.423,18.285,18.132,0.354,18.471,17.288,0.484,17.744,17.375,0.444,17.794
"2022-05-05 07:20:00",138,18.194,0.436,18.621,18.355,0.364,18.706,17.687,0.487,18.144,17.737,0.45,18.161
"2022-05-05 07:40:00",139,18.809,0.424,19.217,18.844,0.358,19.187,18.231,0.483,18.682,18.195,0.448,18.616
"2022-05-05 08:00:00",140,18.502,0.408,18.888,18.64,0.346,18.966,18.195,0.471,18.629,18.277,0.438,18.683
"2022-05-05 08:20:00",141,18.423,0.42,18.823,18.608,0.354,18.943,18.179,0.48,18.623,18.322,0.445,18.735
"2022-05-05 08:40:00",142,18.451,0.431,18.865,18.642,0.359,18.985,18.221,0.483,18.669,18.39,0.444,18.802
"2022-05-05 09:00:00",143,18.579,0.447,19.009,18.722,0.373,19.076,18.316,0.506,18.786,18.459,0.467,18.893
"2022-05-05 09:20:00",144,18.876,0.416,19.277,19.036,0.34,19.36,18.551,0.469,18.989,18.673,0.433,19.077
"2022-05-05 09:40:00",145,19.047,0.436,19.469,19.216,0.358,19.561,18.742,0.484,19.194,18.881,0.444,19.296
"2022-05-05 10:00:00",146,19.256,0.422,19.665,19.439,0.346,19.77,18.956,0.47,19.395,19.101,0.432,19.504
"2022-05-05 10:20:00",147,19.484,0.448,19.915,19.681,0.362,20.024,19.186,0.502,19.655,19.336,0.462,19.767
"2022-05-05 10:40:00",148,19.602,0.421,20.009,19.779,0.345,20.109,19.334,0.47,19.772,19.488,0.432,19.89
"2022-05-05 11:00:00",149,19.721,0.422,20.129,19.833,0.348,20.169,19.474,0.464,19.906,19.609,0.424,20.002
"2022-05-05 11:20:00",150,19.982,0.425,20.393,20.124,0.342,20.452,19.692,0.469,20.131,19.823,0.429,20.223
"2022-05-05 11:40:00",151,20.152,0.434,20.57,20.295,0.347,20.625,19.894,0.482,20.342,20.028,0.443,20.439
