"TOA5","31219","CR1000X","31219","CR1000X.Std.05.01","CPU:sap_flow.CR1X","24332","Diagnostic_Data"
"TIMESTAMP","RECORD","Batt_volt","PTemp","Tmax_Outer","Tmax_Inner","uTmax_Outer","uTmax_Inner","AvgVolts","AvgCurrent","MinVolts","MaxVolts","Diagnostic"
"2022-05-03 17:40:00",18,12.55,32.17,41.945,45.558,38.592,36.784,11.31,0.28,11.98,11.3,0
"2022-05-03 18:00:00",19,12.55,30.35,41.192,46.716,35.925,37.267,11.31,0.28,11.98,11.31,0
"2022-05-03 18:20:00",20,12.54,24.26,41.185,44.231,35.505,35.454,11.29,0.279,11.95,11.29,0
"2022-05-03 18:40:00",21,12.54,20.52,42.333,44.707,37.323,35.929,11.28,0.279,11.93,11.28,0
"2022-05-03 19:00:00",22,12.53,18.67,43.728,44.451,38.048,36.086,11.27,0.278,11.93,11.26,0
"2022-05-03 19:20:00",23,12.53,17.11,43.876,44.6,38.61,36.648,11.26,0.278,11.92,11.25,0
"2022-05-03 19:40:00",24,12.53,15.61,43.737,44.203,38.624,37.075,11.25,0.278,11.91,11.24,0
"2022-05-03 20:00:00",25,12.52,14.41,44.151,44.047,39.45,38.159,11.24,0.278,11.9,11.23,0
"2022-05-03 20:20:00",26,12.52,13.18,44.055,45.193,39.87,36.665,11.23,0.278,11.9,11.22,0
"2022-05-03 20:40:00",27,12.51,12.33,44.304,45.027,39.449,37.746,11.22,0.277,11.89,11.21,0
"2022-05-03 21:00:00",28,12.51,11.97,44.614,45.081,39.76,37.798,11.21,0.277,11.89,11.2,0
"2022-05-03 21:20:00",29,12.5,11.47,44.981,43.894,39.298,37.747,11.2,0.277,11.87,11.19,0
"2022-05-03 21:40:00",30,12.5,11.19,45.503,44.419,41.06,37.702,11.19,0.277,11.87,11.19,0
"2022-05-03 22:00:00",31,12.5,11.17,45.244,45.14,40.232,37.855,11.19,0.276,11.87,11.18,0
"2022-05-03 22:20:00",32,12.49,11.08,44.811,44.863,40.525,37.58,11.18,0.276,11.87,11.17,0
"2022-05-03 22:40:00",33,12.49,11.11,44.568,45.447,40.125,37.905,11.18,0.276,11.87,11.17,0
"2022-05-03 23:00:00",34,12.49,10.86,45.699,45.027,40.431,38.469,11.18,0.276,11.86,11.16,0
"2022-05-03 23:20:00",35,12.49,10.55,44.794,44.277,41.436,38.388,11.17,0.276,11.86,11.16,0
"2022-05-03 23:40:00",36,12.48,10.25,44.935,45.917,40.905,38.529,11.17,0.276,11.86,11.15,0
"2022-05-04 00:00:00",37,12.48,9.98,44.482,44.793,40.192,37.661,11.16,0.276,11.84,11.15,0
"2022-05-04 00:20:00",38,12.48,9.72,44.683,45.406,40.5,38.122,11.16,0.276,11.85,11.15,0
"2022-05-04 00:40:00",39,12.48,9.54,44.594,44.902,41.545,38.184,11.15,0.276,11.85,11.14,0
"2022-05-04 01:00:00",40,12.47,9.41,45.971,45.04,40.959,38.323,11.15,0.276,11.84,11.14,0
"2022-05-04 01:20:00",41,12.47,9.45,45.299,45.454,40.855,37.497,11.15,0.276,11.84,11.14,0
"2022-05-04 01:40:00",42,12.47,9.42,45.965,45.449,40.696,37.907,11.15,0.276,11.84,11.14,0
"2022-05-04 02:00:00",43,12.47,9.64,45.768,45.253,41.17,38.949,11.14,0.276,11.84,11.14,0
"2022-05-04 02:20:00",44,12.47,9.59,45.923,44.993,40.394,39.102,11.14,0.275,11.84,11.13,0
"2022-05-04 02:40:00",45,12.47,9.7,45.509,45.148,40.654,39.104,11.14,0.275,11.83,11.13,0
"2022-05-04 03:00:00",46,12.47,9.84,45.915,45.812,41.213,37.597,11.14,0.275,11.84,11.13,0
"2022-05-04 03:20:00",47,12.47,9.9,45.977,46.443,41.118,38.896,11.14,0.275,11.84,11.13,0
"2022-05-04 03:40:00",48,12.47,10.14,46.584,46.066,40.903,38.268,11.14,0.275,11.84,11.13,0
"2022-05-04 04:00:00",49,12.47,10.32,45.209,44.537,41.592,38.387,11.14,0.275,11.84,11.13,0
"2022-05-04 04:20:00",50,12.47,10.35,45.503,45.399,40.645,39.665,11.14,0.275,11.84,11.13,0
"2022-05-04 04:40:00",51,12.47,10.48,46.992,45.649,40.226,38.109,11.14,0.275,11.84,11.13,0
"2022-05-04 05:00:00",52,12.47,10.68,45.717,46.028,41.843,39.466,11.14,0.275,11.84,11.13,0
"2022-05-04 05:20:00",53,12.47,10.56,45.399,46.122,41.784,39.252,11.13,0.275,11.84,11.12,0
"2022-05-04 05:40:00",54,12.47,10.34,44.976,45.959,40.535,37.59,11.14,0.275,11.84,11.13,0
"2022-05-04 06:00:00",55,12.46,10.31,44.513,45.237,41.312,38.369,11.14,0.275,11.83,11.13,0
"2022-05-04 06:20:00",56,12.46,10.72,45.432,46.568,41.661,39.699,11.14,0.275,11.84,11.13,0
"2022-05-04 06:40:00",57,12.46,11.66,46.624,46.52,42.028,38.413,11.14,0.275,11.84,11.13,0
"2022-05-04 07:00:00",58,12.47,12.54,46.002,46.157,42.231,39.031,11.14,0.275,11.84,11.13,0
"2022-05-04 07:20:00",59,12.47,13.4,46.919,46.403,41.085,38.866,11.15,0.276,11.85,11.14,0
"2022-05-04 07:40:00",60,12.47,19.72,47.457,47.198,41.775,39.244,11.16,0.276,11.86,11.15,0
"2022-05-04 08:00:00",61,12.47,26.71,46.842,47.565,40.334,38.939,11.17,0.276,11.88,11.16,0
"2022-05-04 08:20:00",62,12.48,27.32,46.054,47.034,41.611,37.583,11.19,0.276,11.89,11.18,0
"2022-05-04 08:40:00",63,12.48,27.66,45.488,48.43,40.631,38.669,11.2,0.277,11.9,11.19,0
"2022-05-04 09:00:00",64,12.49,25.98,46.412,48.374,41.556,40.008,11.2,0.277,11.9,11.19,0
"2022-05-04 09:20:00",65,12.49,24.66,44.902,47.278,41.288,40.976,11.21,0.277,11.9,11.2,0
"2022-05-04 09:40:00",66,12.49,24.76,44.965,47.755,39.853,39.13,11.21,0.277,11.9,11.2,0
"2022-05-04 10:00:00",67,12.49,25.98,44.967,48.428,40.785,37.583,11.21,0.277,11.91,11.2,0
"2022-05-04 10:20:00",68,12.5,24.6,44.028,47.643,40.26,36.8,11.21,0.277,11.9,11.21,0
"2022-05-04 10:40:00",69,12.5,22.14,43.768,48.879,39.742,39.277,11.21,0.277,11.9,11.2,0
"2022-05-04 11:00:00",70,12.5,21.17,43.924,48.934,40.878,37.265,11.21,0.277,11.9,11.2,0
"2022-05-04 11:20:00",71,12.5,21.02,43.297,48.821,41.336,38.393,11.21,0.277,11.9,11.21,0
"2022-05-04 11:40:00",72,12.5,21.28,41.553,47.799,39.744,38.195,11.22,0.277,11.9,11.21,0
"2022-05-04 12:00:00",73,12.5,22.07,41.854,47.947,39.068,36.95,11.22,0.277,11.91,11.22,0
"2022-05-04 12:20:00",74,12.5,22.88,42.211,48.458,37.77,37.048,11.23,0.278,11.91,11.22,0
"2022-05-04 12:40:00",75,12.5,24.77,42.443,48.127,40.894,37.434,11.23,0.278,11.92,11.22,0
"2022-05-04 13:00:00",76,12.5,24.44,40.781,47.545,39.232,36.288,11.23,0.278,11.92,11.23,0
"2022-05-04 13:20:00",77,12.51,27.26,42.058,48.304,40.251,37.721,11.24,0.278,11.92,11.23,0
"2022-05-04 13:40:00",78,12.51,31.65,43.664,50.169,42.786,37.675,11.25,0.278,11.94,11.25,0
"2022-05-04 14:00:00",79,12.51,36.03,39.994,47.734,38.032,36.742,11.27,0.278,11.95,11.26,0
"2022-05-04 14:20:00",80,12.52,34.03,38.8,48.346,38.645,37.923,11.27,0.278,11.95,11.27,0
"2022-05-04 14:40:00",81,12.52,30.38,38.486,51.593,37.764,38.691,11.27,0.278,11.95,11.27,0
"2022-05-04 15:00:00",82,12.52,33.88,37.966,45.137,34.767,35.283,11.28,0.279,11.96,11.27,0
"2022-05-04 15:20:00",83,12.52,32.48,41.895,50.307,44.475,37.971,11.28,0.278,11.96,11.28,0
"2022-05-04 15:40:00",84,12.53,32.04,44.928,53.081,-99,39.924,11.28,0.279,11.96,11.28,0
"2022-05-04 16:00:00",85,12.53,34.78,43.814,49.904,39.22,36.586,11.29,0.279,11.97,11.29,0
"2022-05-04 16:20:00",86,12.53,35.38,39.779,47.933,39.468,36.269,11.29,0.279,11.97,11.29,0
"2022-05-04 16:40:00",87,12.53,35.4,38.126,44.886,34.927,36.114,11.3,0.279,11.98,11.3,0
"2022-05-04 17:00:00",88,12.54,36.1,41.848,50.004,39.475,38.753,11.31,0.28,11.98,11.3,0
"2022-05-04 17:20:00",89,12.54,39.4,39.737,44.846,34.729,34.987,11.31,0.28,11.99,11.31,0
"2022-05-04 17:40:00",90,12.54,37.43,41.546,45.729,38.086,36.124,11.31,0.28,11.99,11.31,0
"2022-05-04 18:00:00",91,12.55,35.67,40.825,47.175,37.881,37.313,11.31,0.28,11.98,11.31,0
"2022-05-04 18:20:00",92,12.54,28.96,41.857,44.078,36.594,35.87,11.3,0.279,11.96,11.3,0
"2022-05-04 18:40:00",93,12.54,24.25,43.249,44.539,37.725,35.762,11.28,0.279,11.94,11.28,0
"2022-05-04 19:00:00",94,12.53,21.31,44.183,44.648,38.659,36.695,11.27,0.279,11.93,11.27,0
"2022-05-04 19:20:00",95,12.52,19.05,43.171,43.741,37.748,36.765,11.26,0.278,11.92,11.25,0
"2022-05-04 19:40:00",96,12.52,16.97,43.512,44.08,37.833,37.368,11.25,0.278,11.91,11.24,0
"2022-05-04 20:00:00",97,12.52,15.17,44.102,43.017,39.091,37.542,11.24,0.278,11.9,11.23,0
"2022-05-04 20:20:00",98,12.51,13.89,43.638,43.69,40.022,36.973,11.22,0.278,11.89,11.22,0
"2022-05-04 20:40:00",99,12.51,13.2,45.133,44.616,39.297,38.314,11.21,0.277,11.88,11.2,0
"2022-05-04 21:00:00",100,12.5,12.57,43.805,43.701,39.774,37.965,11.2,0.277,11.88,11.19,0
"2022-05-04 21:20:00",101,12.5,12.07,45.087,44.57,39.971,37.595,11.2,0.277,11.87,11.19,0
"2022-05-04 21:40:00",102,12.49,11.52,44.732,44.214,40.132,37.756,11.19,0.276,11.86,11.18,0
"2022-05-04 22:00:00",103,12.48,10.88,44.514,43.738,40.226,37.696,11.18,0.276,11.86,11.17,0
"2022-05-04 22:20:00",104,12.48,10.48,44.873,45.442,40.432,37.643,11.17,0.276,11.85,11.16,0
"2022-05-04 22:40:00",105,12.48,10.11,45.354,45.25,40.082,37.293,11.17,0.276,11.85,11.16,0
"2022-05-04 23:00:00",106,12.48,9.67,45.083,45.135,40.383,38.007,11.16,0.276,11.85,11.15,0
"2022-05-04 23:20:00",107,12.47,9.36,45.812,45.141,41.215,37.753,11.15,0.276,11.84,11.14,0
"2022-05-04 23:40:00",108,12.47,9.32,46.235,45.46,41.12,38.329,11.15,0.276,11.84,11.14,0
"2022-05-05 00:00:00",109,12.47,9.16,44.531,45.254,40.759,38.122,11.15,0.276,11.84,11.14,0
"2022-05-05 00:20:00",110,12.47,8.99,45.457,45.198,41.014,38.483,11.14,0.275,11.82,11.13,0
"2022-05-05 00:40:00",111,12.46,9.06,45.868,46.334,41.167,37.549,11.14,0.275,11.83,11.13,0
"2022-05-05 01:00:00",112,12.46,9.16,45.804,45.959,40.947,39.243,11.13,0.275,11.83,11.13,0
"2022-05-05 01:20:00",113,12.46,9.16,45.206,45.514,40.761,38.643,11.13,0.275,11.83,11.12,0
"2022-05-05 01:40:00",114,12.46,9.07,45.252,44.89,40.81,39,11.13,0.275,11.83,11.12,0
"2022-05-05 02:00:00",115,12.46,9.17,46.022,46.331,41.423,38.22,11.13,0.275,11.83,11.12,0
"2022-05-05 02:20:00",116,12.46,9.1,45.493,45.648,40.895,38.52,11.13,0.275,11.83,11.12,0
"2022-05-05 02:40:00",117,12.46,9.15,46.165,46.319,41.309,38.367,11.13,0.275,11.83,11.12,0
"2022-05-05 03:00:00",118,12.45,9.13,45.666,44.994,41.067,38.278,11.12,0.275,11.81,11.12,0
"2022-05-05 03:20:00",119,12.45,8.95,44.984,45.448,41.935,38.319,11.12,0.275,11.82,11.11,0
"2022-05-05 03:40:00",120,12.45,8.96,45.711,45.351,40.028,38.477,11.12,0.275,11.82,11.11,0
"2022-05-05 04:00:00",121,12.45,8.78,45.855,45.907,40.329,39.037,11.12,0.275,11.82,11.11,0
"2022-05-05 04:20:00",122,12.45,8.54,45.856,45.752,40.43,38.881,11.12,0.275,11.82,11.11,0
"2022-05-05 04:40:00",123,12.45,8.42,45.306,46.288,40.706,38.743,11.12,0.275,11.82,11.11,0
"2022-05-05 05:00:00",124,12.45,8.38,45.352,45.818,41.736,39.514,11.12,0.275,11.82,11.11,0
"2022-05-05 05:20:00",125,12.45,8.47,44.931,46.481,40.333,39.196,11.12,0.275,11.81,11.11,0
"2022-05-05 05:40:00",126,12.45,8.21,45.105,45.416,41.073,38.284,11.11,0.275,11.8,11.1,0
"2022-05-05 06:00:00",127,12.45,8.14,45.192,45.657,41.575,38.941,11.11,0.275,11.81,11.1,0
"2022-05-05 06:20:00",128,12.45,8.48,45.583,46.305,41.554,38.352,11.11,0.275,11.81,11.1,0
"2022-05-05 06:40:00",129,12.45,9.61,47.106,46.849,42.921,39.304,11.11,0.275,11.82,11.1,0
"2022-05-05 07:00:00",130,12.45,10.99,47.105,47.259,42.093,39.303,11.12,0.275,11.82,11.11,0
"2022-05-05 07:20:00",131,12.45,13.42,48.082,48.807,43.484,40.022,11.12,0.275,11.83,11.11,0
"2022-05-05 07:40:00",132,12.45,22.6,47.057,48.193,41.786,38.428,11.14,0.275,11.85,11.13,0
"2022-05-05 08:00:00",133,12.46,32.25,45.669,48.459,41.225,38.177,11.16,0.276,11.88,11.15,0
"2022-05-05 08:20:00",134,12.46,34.63,44.272,48.304,41.07,38.537,11.18,0.276,11.89,11.16,0
"2022-05-05 08:40:00",135,12.47,32.85,44.213,48.24,39.51,37.962,11.19,0.276,11.89,11.18,0
"2022-05-05 09:00:00",136,12.47,30.79,42.295,47.718,39.919,37.286,11.19,0.276,11.89,11.18,0
"2022-05-05 09:20:00",137,12.48,28.23,42.083,48.748,39.862,37.744,11.2,0.276,11.89,11.19,0
"2022-05-05 09:40:00",138,12.48,29.65,41.614,48.949,39.238,37.947,11.2,0.277,11.9,11.19,0
"2022-05-05 10:00:00",139,12.48,29.71,40.108,47.595,39.127,36.184,11.21,0.277,11.91,11.2,0
"2022-05-05 10:20:00",140,12.48,28.2,40.722,48.053,38.192,37.055,11.21,0.277,11.9,11.2,0
