"TOA5","31217","CR1000X","31217","CR1000X.Std.05.01","CPU:sap_flow.CR1X","24332","Diagnostic_Data"
"TIMESTAMP","RECORD","Batt_volt","PTemp","Tmax_Outer","Tmax_Inner","uTmax_Outer","uTmax_Inner","AvgVolts","AvgCurrent","MinVolts","MaxVolts","Diagnostic"
"2022-05-03 17:20:00",18,12.53,20.93,51.481,53.032,43.312,37.625,11.2,0.287,11.91,11.19,0
"2022-05-03 17:40:00",19,12.53,21.37,49.97,53.587,43.458,37.358,11.2,0.287,11.91,11.19,0
"2022-05-03 18:00:00",20,12.53,20.26,49.814,53.173,43.713,37.616,11.2,0.287,11.9,11.19,0
"2022-05-03 18:20:00",21,12.52,18.42,49.613,52.816,44.083,37.569,11.19,0.287,11.9,11.18,0
"2022-05-03 18:40:00",22,12.52,17.16,49.555,52.193,43.714,37.2,11.19,0.286,11.89,11.18,0
"2022-05-03 19:00:00",23,12.52,16.16,49.967,52.499,43.867,37.354,11.18,0.286,11.89,11.18,0
"2022-05-03 19:20:00",24,12.52,15.24,50.483,51.618,44.123,38.025,11.18,0.286,11.88,11.17,0
"2022-05-03 19:40:00",25,12.52,14.35,49.862,52.082,44.021,38.336,11.17,0.286,11.87,11.16,0
"2022-05-03 20:00:00",26,12.52,13.69,48.62,52.496,43.606,38.335,11.17,0.286,11.87,11.16,0
"2022-05-03 20:20:00",27,12.51,13.11,50.07,52.19,44.127,38.286,11.17,0.286,11.87,11.16,0
"2022-05-03 20:40:00",28,12.51,12.6,49.818,52.041,43.564,38.289,11.16,0.286,11.87,11.15,0
"2022-05-03 21:00:00",29,12.51,12.41,49.425,52.217,44.823,39.134,11.16,0.286,11.86,11.15,0
"2022-05-03 21:20:00",30,12.51,12.14,49.66,51.779,44.542,38.29,11.16,0.286,11.86,11.15,0
"2022-05-03 21:40:00",31,12.51,12.11,50.002,51.966,44.731,38.633,11.15,0.286,11.86,11.14,0
"2022-05-03 22:00:00",32,12.51,11.86,48.829,52.291,45.468,38.542,11.15,0.286,11.86,11.14,0
"2022-05-03 22:20:00",33,12.51,11.76,50.029,51.579,45.583,38.502,11.14,0.286,11.85,11.14,0
"2022-05-03 22:40:00",34,12.51,11.74,49.138,52.757,45.522,38.854,11.15,0.286,11.86,11.14,0
"2022-05-03 23:00:00",35,12.5,11.59,50.963,52.668,44.861,38.502,11.15,0.286,11.86,11.14,0
"2022-05-03 23:20:00",36,12.5,11.22,49.658,52.604,46.04,39.114,11.14,0.286,11.85,11.14,0
"2022-05-03 23:40:00",37,12.5,10.94,49.569,51.948,45.95,39.022,11.14,0.285,11.85,11.13,0
"2022-05-04 00:00:00",38,12.5,10.7,49.46,52.253,45.583,39.329,11.14,0.285,11.85,11.13,0
"2022-05-04 00:20:00",39,12.5,10.49,49.58,51.389,45.959,39.288,11.14,0.285,11.85,11.13,0
"2022-05-04 00:40:00",40,12.5,10.44,48.643,51.693,45.438,38.768,11.14,0.285,11.85,11.13,0
"2022-05-04 01:00:00",41,12.5,10.43,49.418,52.47,44.403,38.301,11.13,0.285,11.85,11.12,0
"2022-05-04 01:20:00",42,12.5,10.44,49.831,52.21,44.557,38.3,11.13,0.285,11.84,11.13,0
"2022-05-04 01:40:00",43,12.5,10.35,50.046,52.425,44.926,39.496,11.13,0.285,11.84,11.12,0
"2022-05-04 02:00:00",44,12.5,10.26,50.921,51.231,45.647,38.718,11.13,0.285,11.84,11.12,0
"2022-05-04 02:20:00",45,12.5,10.27,49.209,52.259,45.021,38.92,11.13,0.285,11.84,11.12,0
"2022-05-04 02:40:00",46,12.5,10.2,50.458,52.837,45.185,39.496,11.13,0.285,11.84,11.12,0
"2022-05-04 03:00:00",47,12.5,10.26,50.201,53.147,45.493,38.979,11.13,0.285,11.84,11.12,0
"2022-05-04 03:20:00",48,12.5,10.27,51.785,53.078,45.838,38.911,11.13,0.285,11.84,11.12,0
"2022-05-04 03:40:00",49,12.5,10.23,50.691,52.912,45.833,39.321,11.13,0.285,11.84,11.11,0
"2022-05-04 04:00:00",50,12.5,10.32,50.245,53.865,45.644,39.541,11.13,0.285,11.84,11.12,0
"2022-05-04 04:20:00",51,12.49,10.41,49.83,52.209,45.797,40.11,11.13,0.285,11.84,11.12,0
"2022-05-04 04:40:00",52,12.49,10.36,50.929,52.894,46.067,39.137,11.13,0.285,11.84,11.12,0
"2022-05-04 05:00:00",53,12.49,10.44,51.021,52.573,45.747,39.646,11.13,0.285,11.84,11.12,0
"2022-05-04 05:20:00",54,12.49,10.35,50.14,52.776,45.952,39.179,11.13,0.285,11.84,11.12,0
"2022-05-04 05:40:00",55,12.49,10.35,51.282,52.676,45.852,39.08,11.13,0.285,11.84,11.12,0
"2022-05-04 06:00:00",56,12.49,10.33,50.237,53.182,45.79,39.432,11.13,0.285,11.84,11.12,0
"2022-05-04 06:20:00",57,12.5,12.02,53.901,55.192,49.197,40.461,11.13,0.285,11.85,11.12,0
"2022-05-04 06:40:00",58,12.5,15.2,58.344,57.414,50.178,40.356,11.14,0.285,11.86,11.13,0
"2022-05-04 07:00:00",59,12.5,20.15,54.731,53.544,45.739,39.792,11.16,0.286,11.88,11.15,0
"2022-05-04 07:20:00",60,12.5,19.36,50.446,53.653,45.741,39.64,11.16,0.286,11.87,11.15,0
"2022-05-04 07:40:00",61,12.51,21.07,63.115,58.876,53.446,40.728,11.17,0.286,11.88,11.16,0
"2022-05-04 08:00:00",62,12.51,23,57.42,55.093,49.923,40.101,11.18,0.286,11.89,11.17,0
"2022-05-04 08:20:00",63,12.51,24.89,52.364,53.915,45.694,39.334,11.19,0.286,11.9,11.18,0
"2022-05-04 08:40:00",64,12.52,25.77,-99,62.177,52.872,42.894,11.2,0.287,11.91,11.19,0
"2022-05-04 09:00:00",65,12.52,26.08,48.782,54.469,44.337,38.652,11.2,0.287,11.91,11.18,0
"2022-05-04 09:20:00",66,12.52,30.76,-99,59.916,56.658,41.199,11.21,0.287,11.92,11.2,0
"2022-05-04 09:40:00",67,12.53,33.9,57.012,52.515,44.709,37.936,11.22,0.287,11.93,11.22,0
"2022-05-04 10:00:00",68,12.53,32.61,48.481,55.823,44.293,39.433,11.23,0.287,11.93,11.22,0
"2022-05-04 10:20:00",69,12.54,29.76,46.877,53.393,42.846,37.158,11.23,0.287,11.93,11.22,0
"2022-05-04 10:40:00",70,12.54,29.35,52.21,54.589,46.264,38.508,11.23,0.287,11.93,11.22,0
"2022-05-04 11:00:00",71,12.54,28.21,50.969,53.914,43.368,37.938,11.23,0.287,11.93,11.22,0
"2022-05-04 11:20:00",72,12.54,25.92,-99,53.349,46.109,38.095,11.23,0.287,11.92,11.22,0
"2022-05-04 11:40:00",73,12.54,24.5,49.35,53.795,42.993,36.894,11.22,0.287,11.92,11.21,0
"2022-05-04 12:00:00",74,12.54,26.41,50.753,53.544,44.91,37.726,11.22,0.287,11.92,11.22,0
"2022-05-04 12:20:00",75,12.53,24.88,52.194,54.986,45.423,37.514,11.22,0.287,11.92,11.21,0
"2022-05-04 12:40:00",76,12.53,30.98,52.249,54.213,45.322,37.723,11.23,0.287,11.93,11.22,0
"2022-05-04 13:00:00",77,12.54,31.35,51.223,54.274,44.296,37.624,11.23,0.287,11.93,11.23,0
"2022-05-04 13:20:00",78,12.54,29.59,51.669,53.889,45.158,37.664,11.23,0.287,11.93,11.23,0
"2022-05-04 13:40:00",79,12.54,27.78,52.969,54.777,44.646,37.721,11.23,0.287,11.93,11.22,0
"2022-05-04 14:00:00",80,12.54,31.82,52.238,54.874,44.743,37.972,11.24,0.287,11.94,11.23,0
"2022-05-04 14:20:00",81,12.54,31.59,51.786,54.579,44.445,37.519,11.24,0.287,11.94,11.23,0
"2022-05-04 14:40:00",82,12.54,25.84,52.447,53.017,44.127,38.026,11.23,0.287,11.92,11.22,0
"2022-05-04 15:00:00",83,12.53,23.74,53.223,54.515,44.231,37.46,11.23,0.287,11.92,11.22,0
"2022-05-04 15:20:00",84,12.54,22.62,53.27,54.82,45.516,38.177,11.22,0.287,11.92,11.21,0
"2022-05-04 15:40:00",85,12.53,22.15,52.229,55.432,43.236,38.378,11.22,0.287,11.92,11.21,0
"2022-05-04 16:00:00",86,12.53,21.72,54.198,54.508,46.187,37.868,11.21,0.287,11.92,11.21,0
"2022-05-04 16:20:00",87,12.53,21.57,52.4,55.037,44.644,37.305,11.21,0.287,11.92,11.2,0
"2022-05-04 16:40:00",88,12.53,21.6,52.708,54.414,45.109,37.769,11.21,0.287,11.91,11.2,0
"2022-05-04 17:00:00",89,12.53,22.89,53.793,56.844,45.214,38.549,11.21,0.287,11.92,11.2,0
"2022-05-04 17:20:00",90,12.53,23.51,52.769,54.734,44.445,37.518,11.21,0.287,11.92,11.2,0
"2022-05-04 17:40:00",91,12.52,24.32,51.68,54.317,44.338,37.412,11.21,0.287,11.91,11.2,0
"2022-05-04 18:00:00",92,12.53,22.86,50.179,53.643,42.838,37.98,11.21,0.287,11.91,11.2,0
"2022-05-04 18:20:00",93,12.53,20.64,50.234,53.026,43.152,36.64,11.2,0.287,11.9,11.19,0
"2022-05-04 18:40:00",94,12.52,18.96,49.705,52.754,43.452,37.508,11.2,0.287,11.9,11.19,0
"2022-05-04 19:00:00",95,12.52,17.53,49.341,53.372,43.657,37.298,11.19,0.286,11.89,11.18,0
"2022-05-04 19:20:00",96,12.52,16.27,49.085,52.858,42.987,38.129,11.19,0.286,11.88,11.18,0
"2022-05-04 19:40:00",97,12.52,15,49.361,52.566,43.518,37.986,11.18,0.286,11.88,11.17,0
"2022-05-04 20:00:00",98,12.52,13.86,49.58,51.544,44.303,37.528,11.17,0.286,11.86,11.16,0
"2022-05-04 20:20:00",99,12.51,13.13,49.275,51.914,44.827,37.482,11.17,0.286,11.87,11.16,0
"2022-05-04 20:40:00",100,12.51,12.62,48.8,51.437,44.767,38.096,11.16,0.286,11.86,11.15,0
"2022-05-04 21:00:00",101,12.51,12.27,49.161,52.213,44.301,38.197,11.16,0.286,11.86,11.15,0
"2022-05-04 21:20:00",102,12.5,11.94,49.113,52.579,45.079,38.978,11.15,0.286,11.86,11.14,0
"2022-05-04 21:40:00",103,12.5,11.58,49.066,51.289,44.877,38.514,11.15,0.286,11.85,11.14,0
"2022-05-04 22:00:00",104,12.5,11.15,49.01,52.061,44.563,37.633,11.15,0.286,11.85,11.14,0
"2022-05-04 22:20:00",105,12.5,10.89,49.163,51.543,44.045,38.771,11.14,0.286,11.85,11.13,0
"2022-05-04 22:40:00",106,12.5,10.64,49.889,51.441,45.029,38.668,11.14,0.285,11.83,11.13,0
"2022-05-04 23:00:00",107,12.5,10.3,48.961,51.909,45.34,37.997,11.14,0.285,11.84,11.13,0
"2022-05-04 23:20:00",108,12.49,10.02,48.869,52.904,45.25,38.318,11.13,0.285,11.84,11.12,0
"2022-05-04 23:40:00",109,12.49,9.91,50.49,52.041,45.474,38.704,11.13,0.285,11.83,11.12,0
"2022-05-05 00:00:00",110,12.49,9.71,49.301,52.504,45.422,38.911,11.13,0.285,11.83,11.12,0
"2022-05-05 00:20:00",111,12.49,9.49,49.898,51.603,45.04,39.356,11.12,0.285,11.83,11.12,0
"2022-05-05 00:40:00",112,12.49,9.51,49.463,52.513,45.844,38.349,11.12,0.285,11.83,11.11,0
"2022-05-05 01:00:00",113,12.49,9.58,50.844,52.808,45.159,39.058,11.12,0.285,11.83,11.11,0
"2022-05-05 01:20:00",114,12.49,9.48,50.03,52.561,46.153,38.811,11.12,0.285,11.82,11.11,0
"2022-05-05 01:40:00",115,12.49,9.38,50.744,51.726,46.557,39.63,11.12,0.285,11.83,11.11,0
"2022-05-05 02:00:00",116,12.48,9.4,50.966,52.362,45.694,39.851,11.12,0.285,11.83,11.11,0
"2022-05-05 02:20:00",117,12.48,9.3,49.818,53.023,45.372,38.445,11.12,0.284,11.82,11.11,0
"2022-05-05 02:40:00",118,12.48,9.17,50.612,53.404,46.425,39.237,11.11,0.284,11.82,11.11,0
"2022-05-05 03:00:00",119,12.48,9.14,50.721,52.014,45.445,39.757,11.11,0.284,11.82,11.1,0
"2022-05-05 03:20:00",120,12.48,8.98,50.565,52.685,45.86,38.929,11.11,0.284,11.82,11.1,0
"2022-05-05 03:40:00",121,12.48,8.99,50.543,52.766,45.941,38.601,11.11,0.284,11.82,11.1,0
"2022-05-05 04:00:00",122,12.48,8.83,50.467,52.019,45.036,39.348,11.11,0.284,11.82,11.1,0
"2022-05-05 04:20:00",123,12.48,8.7,50.986,51.712,45.037,39.606,11.11,0.284,11.82,11.1,0
"2022-05-05 04:40:00",124,12.48,8.56,51.198,53.164,45.508,39.405,11.11,0.284,11.82,11.1,0
"2022-05-05 05:00:00",125,12.48,8.52,50.149,51.855,45.444,38.928,11.11,0.284,11.82,11.1,0
"2022-05-05 05:20:00",126,12.48,8.56,50.517,52.483,46.327,38.571,11.11,0.284,11.82,11.1,0
"2022-05-05 05:40:00",127,12.48,8.41,50.092,53.041,46.213,39.284,11.11,0.284,11.82,11.1,0
"2022-05-05 06:00:00",128,12.48,8.35,50.653,52.359,45.535,39.28,11.11,0.284,11.82,11.1,0
"2022-05-05 06:20:00",129,12.48,10.83,57.792,55.776,53.087,40.624,11.11,0.284,11.83,11.1,0
"2022-05-05 06:40:00",130,12.48,15.52,-99,62.339,53.863,42.799,11.12,0.284,11.85,11.11,0
"2022-05-05 07:00:00",131,12.48,22.63,55.411,55.308,48.638,41.556,11.15,0.285,11.87,11.14,0
"2022-05-05 07:20:00",132,12.49,22.98,55.08,56.217,47.327,40.403,11.16,0.286,11.88,11.14,0
"2022-05-05 07:40:00",133,12.49,25.8,63.293,61.951,53.887,41.743,11.17,0.286,11.89,11.16,0
"2022-05-05 08:00:00",134,12.5,28.55,53.988,59.516,47.734,40.964,11.19,0.286,11.9,11.18,0
"2022-05-05 08:20:00",135,12.51,29.3,60.127,56.045,46.592,38.583,11.2,0.286,11.91,11.19,0
"2022-05-05 08:40:00",136,12.51,28.49,-99,-99,-99,43.652,11.2,0.286,11.92,11.19,0
"2022-05-05 09:00:00",137,12.51,30.6,57.613,58.336,46.552,39.213,11.21,0.287,11.92,11.2,0
"2022-05-05 09:20:00",138,12.52,34.82,49.959,62.929,49.907,40.914,11.22,0.287,11.94,11.21,0
"2022-05-05 09:40:00",139,12.53,37.42,64.592,58.133,48.002,37.923,11.24,0.287,11.95,11.23,0
"2022-05-05 10:00:00",140,12.53,34.78,62.106,57.61,45.829,38.079,11.24,0.287,11.94,11.24,0
"2022-05-05 10:20:00",141,12.53,32.73,49.338,52.282,40.502,36.316,11.24,0.287,11.94,11.24,0
