"TOA5","31217","CR1000X","31217","CR1000X.Std.05.01","CPU:sap_flow.CR1X","24332","Stem_Temp_Data"
"TIMESTAMP","RECORD","Pre_Temp_Down_Outer","Max_Temp_Down_Outer","Post_Temp_Down_Outer","Pre_Temp_Upper_Outer","Max_Temp_Upper_Outer","Post_Temp_Upper_Outer","Pre_Temp_Down_Inner","Max_Temp_Down_Inner","Post_Temp_Down_Inner","Pre_Temp_Upper_Inner","Max_Temp_Upper_Inner","Post_Temp_Upper_Inner"
"2022-05-03 19:40:00",25,16.381,0.332,16.692,16.374,0.318,16.657,16.91,0.322,17.215,17.032,0.346,17.316
"2022-05-03 20:00:00",26,16.094,0.33,16.403,16.092,0.321,16.379,16.665,0.318,16.965,16.792,0.347,17.077
"2022-05-03 20:20:00",27,15.88,0.33,16.189,15.888,0.321,16.175,16.452,0.318,16.753,16.588,0.35,16.877
"2022-05-03 20:40:00",28,15.676,0.325,15.98,15.664,0.32,15.949,16.251,0.316,16.549,16.375,0.353,16.667
"2022-05-03 21:00:00",29,15.432,0.329,15.741,15.399,0.325,15.691,16.018,0.315,16.316,16.129,0.354,16.422
"2022-05-03 21:20:00",30,15.241,0.328,15.548,15.209,0.326,15.502,15.818,0.317,16.118,15.928,0.356,16.224
"2022-05-03 21:40:00",31,15.056,0.329,15.365,15.026,0.325,15.319,15.631,0.315,15.93,15.74,0.356,16.037
"2022-05-03 22:00:00",32,14.876,0.329,15.184,14.837,0.325,15.13,15.455,0.315,15.754,15.56,0.356,15.858
"2022-05-03 22:20:00",33,14.692,0.328,15,14.652,0.325,14.946,15.279,0.314,15.576,15.383,0.356,15.68
"2022-05-03 22:40:00",34,14.546,0.327,14.853,14.508,0.326,14.802,15.123,0.314,15.421,15.226,0.358,15.525
"2022-05-03 23:00:00",35,14.401,0.329,14.71,14.362,0.326,14.657,14.978,0.315,15.277,15.081,0.358,15.381
"2022-05-03 23:20:00",36,14.26,0.328,14.568,14.223,0.326,14.519,14.846,0.315,15.145,14.952,0.358,15.252
"2022-05-03 23:40:00",37,14.15,0.329,14.46,14.118,0.328,14.416,14.726,0.314,15.025,14.836,0.359,15.138
"2022-05-04 00:00:00",38,14.027,0.329,14.337,14.006,0.328,14.303,14.611,0.314,14.909,14.728,0.359,15.03
"2022-05-04 00:20:00",39,13.929,0.327,14.236,13.912,0.328,14.21,14.502,0.313,14.8,14.622,0.36,14.925
"2022-05-04 00:40:00",40,13.759,0.324,14.063,13.739,0.323,14.03,14.361,0.311,14.655,14.479,0.356,14.776
"2022-05-04 01:00:00",41,13.564,0.328,13.872,13.528,0.327,13.824,14.182,0.311,14.476,14.291,0.354,14.587
"2022-05-04 01:20:00",42,13.406,0.331,13.718,13.369,0.33,13.667,14.024,0.312,14.32,14.129,0.357,14.428
"2022-05-04 01:40:00",43,13.249,0.331,13.561,13.213,0.33,13.513,13.877,0.311,14.172,13.984,0.356,14.283
"2022-05-04 02:00:00",44,13.123,0.333,13.437,13.086,0.332,13.388,13.749,0.312,14.045,13.857,0.357,14.157
"2022-05-04 02:20:00",45,13.024,0.332,13.336,12.983,0.331,13.284,13.633,0.315,13.933,13.74,0.357,14.04
"2022-05-04 02:40:00",46,12.91,0.332,13.223,12.872,0.331,13.173,13.519,0.315,13.819,13.625,0.36,13.928
"2022-05-04 03:00:00",47,12.835,0.334,13.151,12.791,0.333,13.095,13.42,0.319,13.724,13.523,0.36,13.827
"2022-05-04 03:20:00",48,12.761,0.335,13.079,12.716,0.334,13.02,13.334,0.319,13.638,13.436,0.362,13.742
"2022-05-04 03:40:00",49,12.687,0.334,13.003,12.642,0.331,12.944,13.256,0.319,13.559,13.355,0.362,13.66
"2022-05-04 04:00:00",50,12.648,0.335,12.965,12.601,0.332,12.905,13.188,0.32,13.493,13.284,0.362,13.591
"2022-05-04 04:20:00",51,12.626,0.335,12.942,12.577,0.332,12.88,13.141,0.322,13.448,13.233,0.362,13.54
"2022-05-04 04:40:00",52,12.575,0.335,12.893,12.526,0.332,12.83,13.092,0.32,13.397,13.184,0.363,13.491
"2022-05-04 05:00:00",53,12.561,0.335,12.879,12.511,0.333,12.815,13.05,0.322,13.358,13.141,0.363,13.448
"2022-05-04 05:20:00",54,12.498,0.334,12.814,12.446,0.33,12.747,13.002,0.32,13.307,13.091,0.362,13.397
"2022-05-04 05:40:00",55,12.448,0.333,12.763,12.396,0.33,12.696,12.946,0.322,13.253,13.033,0.362,13.339
"2022-05-04 06:00:00",56,12.387,0.336,12.706,12.333,0.332,12.637,12.882,0.321,13.189,12.969,0.361,13.275
"2022-05-04 06:20:00",57,12.75,0.366,13.107,12.681,0.372,13.039,12.957,0.338,13.285,13.025,0.379,13.358
"2022-05-04 06:40:00",58,13.78,0.373,14.147,13.678,0.365,14.028,13.511,0.35,13.855,13.531,0.386,13.877
"2022-05-04 07:00:00",59,14.023,0.351,14.363,13.913,0.34,14.23,13.889,0.333,14.211,13.913,0.369,14.232
"2022-05-04 07:20:00",60,14.149,0.336,14.466,14.047,0.328,14.345,14.093,0.333,14.413,14.113,0.362,14.422
"2022-05-04 07:40:00",61,14.88,0.398,15.275,14.624,0.375,14.989,14.394,0.369,14.757,14.356,0.38,14.697
"2022-05-04 08:00:00",62,15.496,0.379,15.868,15.181,0.355,15.518,14.934,0.362,15.288,14.851,0.368,15.174
"2022-05-04 08:20:00",63,15.72,0.358,16.067,15.475,0.331,15.777,15.284,0.348,15.621,15.204,0.363,15.515
"2022-05-04 08:40:00",64,17.225,-99,17.646,16.621,0.388,17.001,15.986,0.399,16.382,15.782,0.387,16.133
"2022-05-04 09:00:00",65,17.731,0.325,18.031,17.275,0.312,17.55,16.745,0.351,17.084,16.51,0.361,16.819
"2022-05-04 09:20:00",66,18.627,-99,19.04,17.898,0.387,18.279,17.207,0.388,17.59,16.876,0.383,17.224
"2022-05-04 09:40:00",67,18.171,0.369,18.532,17.74,0.317,18.026,17.467,0.339,17.79,17.25,0.348,17.538
"2022-05-04 10:00:00",68,19.167,0.32,19.456,18.508,0.336,18.813,17.901,0.372,18.263,17.605,0.37,17.928
"2022-05-04 10:20:00",69,18.673,0.313,18.954,18.245,0.314,18.518,17.954,0.34,18.278,17.735,0.351,18.024
"2022-05-04 10:40:00",70,18.647,0.371,19.007,18.13,0.338,18.445,17.893,0.358,18.239,17.712,0.35,18.006
"2022-05-04 11:00:00",71,18.25,0.347,18.577,17.929,0.316,18.208,17.806,0.344,18.135,17.681,0.345,17.963
"2022-05-04 11:20:00",72,18.213,-99,18.632,17.85,0.329,18.153,17.74,0.352,18.079,17.612,0.347,17.9
"2022-05-04 11:40:00",73,18.216,0.325,18.516,17.898,0.315,18.176,17.797,0.341,18.121,17.65,0.345,17.932
"2022-05-04 12:00:00",74,18.057,0.347,18.385,17.74,0.33,18.041,17.668,0.351,18.005,17.556,0.346,17.842
"2022-05-04 12:20:00",75,17.838,0.355,18.178,17.623,0.325,17.918,17.564,0.35,17.899,17.487,0.344,17.771
"2022-05-04 12:40:00",76,17.784,0.358,18.129,17.591,0.333,17.896,17.519,0.353,17.859,17.456,0.348,17.743
"2022-05-04 13:00:00",77,17.734,0.35,18.067,17.581,0.321,17.869,17.505,0.354,17.845,17.463,0.345,17.748
"2022-05-04 13:20:00",78,17.701,0.355,18.04,17.562,0.324,17.855,17.485,0.354,17.825,17.453,0.347,17.741
"2022-05-04 13:40:00",79,17.756,0.36,18.102,17.627,0.327,17.925,17.516,0.356,17.859,17.491,0.348,17.781
"2022-05-04 14:00:00",80,17.847,0.355,18.187,17.717,0.322,18.006,17.593,0.358,17.938,17.57,0.345,17.855
"2022-05-04 14:20:00",81,17.843,0.357,18.184,17.712,0.323,18.004,17.607,0.361,17.954,17.583,0.345,17.869
"2022-05-04 14:40:00",82,17.859,0.359,18.204,17.736,0.323,18.029,17.628,0.361,17.976,17.613,0.345,17.899
"2022-05-04 15:00:00",83,17.966,0.357,18.308,17.861,0.319,18.148,17.715,0.361,18.062,17.706,0.345,17.992
"2022-05-04 15:20:00",84,18.03,0.366,18.384,17.922,0.333,18.229,17.771,0.362,18.121,17.761,0.347,18.051
"2022-05-04 15:40:00",85,18.186,0.356,18.526,18.086,0.32,18.374,17.896,0.362,18.245,17.887,0.345,18.174
"2022-05-04 16:00:00",86,18.202,0.361,18.55,18.096,0.33,18.398,17.945,0.356,18.289,17.935,0.349,18.227
"2022-05-04 16:20:00",87,18.286,0.354,18.625,18.19,0.321,18.478,18.034,0.356,18.377,18.029,0.347,18.316
"2022-05-04 16:40:00",88,18.327,0.361,18.675,18.234,0.328,18.533,18.084,0.357,18.428,18.082,0.347,18.371
"2022-05-04 17:00:00",89,18.531,0.361,18.879,18.455,0.331,18.758,18.225,0.358,18.571,18.23,0.353,18.527
"2022-05-04 17:20:00",90,18.677,0.355,19.017,18.611,0.324,18.904,18.375,0.358,18.721,18.383,0.351,18.676
"2022-05-04 17:40:00",91,18.691,0.348,19.022,18.624,0.319,18.909,18.451,0.351,18.788,18.46,0.349,18.75
"2022-05-04 18:00:00",92,18.53,0.342,18.853,18.467,0.317,18.75,18.411,0.343,18.739,18.43,0.346,18.716
"2022-05-04 18:20:00",93,18.301,0.337,18.618,18.25,0.312,18.526,18.301,0.338,18.623,18.335,0.344,18.616
"2022-05-04 18:40:00",94,18.019,0.336,18.335,17.976,0.312,18.25,18.126,0.338,18.447,18.174,0.342,18.453
"2022-05-04 19:00:00",95,17.72,0.332,18.032,17.693,0.313,17.969,17.923,0.331,18.237,17.991,0.345,18.273
"2022-05-04 19:20:00",96,17.412,0.328,17.718,17.392,0.314,17.669,17.699,0.325,18.007,17.779,0.347,18.064
"2022-05-04 19:40:00",97,17.069,0.326,17.372,17.057,0.314,17.335,17.444,0.319,17.746,17.537,0.348,17.821
"2022-05-04 20:00:00",98,16.713,0.323,17.014,16.697,0.315,16.976,17.164,0.315,17.461,17.266,0.349,17.551
"2022-05-04 20:20:00",99,16.363,0.324,16.665,16.345,0.319,16.629,16.874,0.313,17.169,16.981,0.35,17.269
"2022-05-04 20:40:00",100,16.063,0.327,16.369,16.054,0.322,16.341,16.602,0.312,16.896,16.716,0.352,17.006
"2022-05-04 21:00:00",101,15.812,0.327,16.118,15.803,0.324,16.093,16.359,0.313,16.655,16.477,0.354,16.77
"2022-05-04 21:20:00",102,15.581,0.326,15.886,15.576,0.323,15.866,16.138,0.314,16.435,16.261,0.355,16.556
"2022-05-04 21:40:00",103,15.332,0.326,15.637,15.332,0.323,15.622,15.915,0.313,16.211,16.044,0.355,16.339
"2022-05-04 22:00:00",104,15.083,0.326,15.387,15.085,0.323,15.375,15.692,0.311,15.986,15.824,0.356,16.119
"2022-05-04 22:20:00",105,14.868,0.327,15.175,14.876,0.325,15.169,15.477,0.312,15.772,15.615,0.356,15.911
"2022-05-04 22:40:00",106,14.672,0.326,14.977,14.682,0.322,14.972,15.287,0.312,15.582,15.427,0.356,15.723
"2022-05-04 23:00:00",107,14.461,0.325,14.765,14.463,0.322,14.753,15.095,0.311,15.39,15.234,0.356,15.531
"2022-05-04 23:20:00",108,14.272,0.327,14.58,14.276,0.326,14.572,14.907,0.311,15.202,15.048,0.358,15.347
"2022-05-04 23:40:00",109,14.153,0.327,14.461,14.164,0.327,14.461,14.763,0.311,15.058,14.906,0.359,15.208
"2022-05-05 00:00:00",110,14.031,0.326,14.338,14.041,0.326,14.336,14.637,0.312,14.933,14.78,0.359,15.081
"2022-05-05 00:20:00",111,13.88,0.326,14.186,13.884,0.327,14.181,14.497,0.31,14.79,14.638,0.36,14.941
"2022-05-05 00:40:00",112,13.794,0.329,14.105,13.802,0.33,14.104,14.379,0.312,14.675,14.52,0.361,14.825
"2022-05-05 01:00:00",113,13.749,0.329,14.06,13.763,0.329,14.063,14.301,0.313,14.599,14.442,0.362,14.748
"2022-05-05 01:20:00",114,13.675,0.328,13.984,13.683,0.327,13.981,14.224,0.312,14.521,14.363,0.36,14.667
"2022-05-05 01:40:00",115,13.593,0.331,13.906,13.602,0.332,13.906,14.137,0.312,14.433,14.275,0.361,14.581
"2022-05-05 02:00:00",116,13.562,0.332,13.876,13.577,0.332,13.881,14.076,0.313,14.374,14.214,0.361,14.52
"2022-05-05 02:20:00",117,13.488,0.331,13.8,13.51,0.331,13.812,14.01,0.312,14.307,14.15,0.36,14.454
"2022-05-05 02:40:00",118,13.419,0.332,13.733,13.433,0.333,13.737,13.936,0.311,14.232,14.072,0.361,14.378
"2022-05-05 03:00:00",119,13.362,0.332,13.676,13.379,0.333,13.683,13.87,0.313,14.168,14.005,0.361,14.311
"2022-05-05 03:20:00",120,13.299,0.333,13.614,13.311,0.333,13.615,13.803,0.312,14.1,13.937,0.36,14.242
"2022-05-05 03:40:00",121,13.255,0.334,13.57,13.272,0.332,13.575,13.746,0.313,14.044,13.88,0.36,14.185
"2022-05-05 04:00:00",122,13.177,0.331,13.489,13.194,0.331,13.496,13.679,0.312,13.976,13.815,0.359,14.119
"2022-05-05 04:20:00",123,13.11,0.33,13.422,13.125,0.331,13.427,13.608,0.314,13.907,13.744,0.359,14.048
"2022-05-05 04:40:00",124,13.017,0.331,13.33,13.038,0.331,13.339,13.529,0.313,13.827,13.666,0.361,13.971
"2022-05-05 05:00:00",125,12.957,0.333,13.272,12.971,0.333,13.276,13.453,0.316,13.754,13.588,0.362,13.895
"2022-05-05 05:20:00",126,12.907,0.332,13.221,12.921,0.332,13.224,13.392,0.317,13.694,13.526,0.363,13.834
"2022-05-05 05:40:00",127,12.875,0.333,13.19,12.885,0.333,13.19,13.344,0.317,13.646,13.474,0.364,13.784
"2022-05-05 06:00:00",128,12.846,0.334,13.163,12.856,0.334,13.163,13.301,0.317,13.603,13.431,0.365,13.742
"2022-05-05 06:20:00",129,13.325,0.376,13.695,13.341,0.381,13.712,13.433,0.335,13.759,13.543,0.381,13.881
"2022-05-05 06:40:00",130,14.827,-99,15.253,14.799,0.393,15.187,14.199,0.364,14.56,14.263,0.401,14.632
"2022-05-05 07:00:00",131,15.585,0.364,15.941,15.648,0.353,15.982,14.987,0.347,15.327,15.062,0.387,15.408
"2022-05-05 07:20:00",132,16.242,0.358,16.59,16.259,0.341,16.576,15.592,0.354,15.938,15.647,0.38,15.982
"2022-05-05 07:40:00",133,17.113,0.408,17.519,17.052,0.384,17.428,16.185,0.386,16.567,16.19,0.388,16.543
"2022-05-05 08:00:00",134,18.25,0.378,18.618,18.098,0.354,18.434,17.099,0.385,17.479,17.053,0.375,17.388
"2022-05-05 08:20:00",135,18.398,0.383,18.777,18.282,0.338,18.598,17.548,0.366,17.905,17.514,0.36,17.824
"2022-05-05 08:40:00",136,20.741,-99,21.218,20.239,-99,20.653,18.7,-99,19.137,18.491,0.399,18.865
"2022-05-05 09:00:00",137,21.696,0.395,22.086,21.263,0.333,21.572,19.86,0.389,20.243,19.609,0.367,19.931
"2022-05-05 09:20:00",138,23.385,0.352,23.714,22.701,0.369,23.054,20.959,0.412,21.368,20.539,0.39,20.899
"2022-05-05 09:40:00",139,23.097,0.431,23.526,22.466,0.349,22.797,21.304,0.387,21.684,20.995,0.355,21.299
"2022-05-05 10:00:00",140,23.527,0.421,23.945,23.057,0.333,23.365,21.769,0.386,22.147,21.497,0.354,21.8
"2022-05-05 10:20:00",141,23.028,0.32,23.329,22.764,0.284,22.997,21.888,0.346,22.215,21.69,0.332,21.954
