flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20220504132347,13:23:47,2022-05-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,174.128647,85.119720,0.511168,0.398578

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,136.926056,9987.059570
0.010000,159.572128,9987.059570
0.020000,165.160416,9987.059570
0.030000,167.914154,9987.059570
0.040000,169.370407,9987.059570
0.050000,170.236588,9987.059570
0.060000,170.804504,9987.059570
0.070000,171.256897,9987.059570
0.080000,171.608444,9987.059570
0.090000,171.952484,9987.059570
0.100000,172.261475,9987.059570
0.110000,172.568680,9987.059570
0.120000,172.830109,9987.059570
0.130000,173.065430,9987.059570
0.140000,173.265701,9987.059570
0.150000,173.429840,9987.059570
0.160000,173.587921,9987.059570
0.170000,173.678040,9987.059570
0.180000,173.753143,9987.059570
0.190000,173.788910,9987.059570
0.200000,173.734192,9987.059570
0.210000,173.641556,9987.059570
0.220000,173.555023,9987.059570
0.230000,173.515671,9987.059570
0.240000,173.514603,9987.059570
0.250000,173.561096,9987.059570
0.260000,173.628693,9987.059570
0.270000,173.713440,9987.059570
0.280000,173.791412,9987.059570
0.290000,173.832184,9987.059570
0.300000,173.909073,9987.059570
0.310000,173.940903,9987.059570
0.320000,173.963425,9987.059570
0.330000,173.946976,9987.059570
0.340000,173.965576,9987.059570
0.350000,173.964859,9987.059570
0.360000,173.996323,9987.059570
0.370000,174.025299,9987.059570
0.380000,174.036377,9987.059570
0.390000,174.052841,9987.059570
0.400000,174.076080,9987.059570
0.410000,174.103256,9987.059570
0.420000,174.106125,9987.059570
0.430000,174.114700,9987.059570
0.440000,174.115067,9987.059570
0.450000,174.128647,9987.059570
0.460000,174.127930,9987.059570
0.470000,174.080368,9987.059570
0.480000,174.057480,9987.059570
0.490000,174.032806,9987.059570
0.500000,174.005264,9987.059570
0.510000,173.986679,9987.059570
0.520000,173.960205,9987.059570
0.530000,173.945908,9987.059570
0.540000,173.937317,9987.059570
0.550000,173.912994,9987.059570
0.560000,173.897980,9987.059570
0.570000,173.897263,9987.059570
0.580000,173.862579,9987.059570
0.590000,173.850418,9987.059570
0.600000,173.829315,9987.059570
0.610000,173.797852,9987.059570
0.620000,173.737411,9987.059570
0.630000,173.677689,9987.059570
0.640000,173.639771,9987.059570
0.650000,173.605438,9987.059570
0.660000,173.595779,9987.059570
0.670000,173.597214,9987.059570
0.680000,173.599365,9987.059570
0.690000,173.615097,9987.059570
0.700000,173.589706,9987.059570
0.710000,173.576111,9987.059570
0.720000,173.517471,9987.059570
0.730000,173.457748,9987.059570
0.740000,173.398727,9987.059570
0.750000,173.343658,9987.059570
0.760000,173.310760,9987.059570
0.770000,173.317902,9987.059570
0.780000,173.333282,9987.059570
0.790000,173.341507,9987.059570
