flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20220504131809,13:18:09,2022-05-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,89.560387,67.041634,0.251437,0.398578

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,81.251266,9987.059570
0.010000,86.735489,9987.059570
0.020000,87.695000,9987.059570
0.030000,88.190674,9987.059570
0.040000,88.479637,9987.059570
0.050000,88.656662,9987.059570
0.060000,88.789345,9987.059570
0.070000,88.917374,9987.059570
0.080000,88.981750,9987.059570
0.090000,89.049698,9987.059570
0.100000,89.095474,9987.059570
0.110000,89.121941,9987.059570
0.120000,89.143753,9987.059570
0.130000,89.182373,9987.059570
0.140000,89.209557,9987.059570
0.150000,89.224937,9987.059570
0.160000,89.246750,9987.059570
0.170000,89.264275,9987.059570
0.180000,89.282516,9987.059570
0.190000,89.303970,9987.059570
0.200000,89.312553,9987.059570
0.210000,89.343666,9987.059570
0.220000,89.344383,9987.059570
0.230000,89.357254,9987.059570
0.240000,89.362625,9987.059570
0.250000,89.372993,9987.059570
0.260000,89.379791,9987.059570
0.270000,89.408401,9987.059570
0.280000,89.428421,9987.059570
0.290000,89.465263,9987.059570
0.300000,89.485641,9987.059570
0.310000,89.507462,9987.059570
0.320000,89.519264,9987.059570
0.330000,89.522842,9987.059570
0.340000,89.526413,9987.059570
0.350000,89.560387,9987.059570
0.360000,89.557175,9987.059570
0.370000,89.553238,9987.059570
0.380000,89.546440,9987.059570
0.390000,89.527847,9987.059570
0.400000,89.526772,9987.059570
0.410000,89.501381,9987.059570
0.420000,89.492081,9987.059570
0.430000,89.467407,9987.059570
0.440000,89.434143,9987.059570
0.450000,89.403030,9987.059570
0.460000,89.360832,9987.059570
0.470000,89.330437,9987.059570
0.480000,89.283585,9987.059570
0.490000,89.247108,9987.059570
0.500000,89.194534,9987.059570
0.510000,89.164139,9987.059570
0.520000,89.136597,9987.059570
0.530000,89.109062,9987.059570
0.540000,89.064003,9987.059570
0.550000,89.015366,9987.059570
0.560000,88.973526,9987.059570
0.570000,88.926674,9987.059570
0.580000,88.885902,9987.059570
0.590000,88.859795,9987.059570
0.600000,88.836906,9987.059570
0.610000,88.809731,9987.059570
0.620000,88.780762,9987.059570
0.630000,88.750366,9987.059570
0.640000,88.712097,9987.059570
0.650000,88.690277,9987.059570
0.660000,88.638779,9987.059570
0.670000,88.583351,9987.059570
0.680000,88.547943,9987.059570
0.690000,88.494301,9987.059570
0.700000,88.434219,9987.059570
0.710000,88.380577,9987.059570
0.720000,88.300110,9987.059570
0.730000,88.231804,9987.059570
0.740000,88.142395,9987.059570
0.750000,88.037254,9987.059570
0.760000,87.963577,9987.059570
0.770000,87.863800,9987.059570
0.780000,87.763664,9987.059570
0.790000,87.681770,9987.059570
