flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20220504123832,12:38:32,2022-05-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,104.331848,83.690285,0.197845,0.398578

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,95.631477,9987.059570
0.010000,100.944397,9987.059570
0.020000,102.183220,9987.059570
0.030000,103.004333,9987.059570
0.040000,103.559021,9987.059570
0.050000,103.904846,9987.059570
0.060000,104.104401,9987.059570
0.070000,104.242798,9987.059570
0.080000,104.310394,9987.059570
0.090000,104.331848,9987.059570
0.100000,104.322906,9987.059570
0.110000,104.290726,9987.059570
0.120000,104.273201,9987.059570
0.130000,104.228851,9987.059570
0.140000,104.184509,9987.059570
0.150000,104.134796,9987.059570
0.160000,104.073647,9987.059570
0.170000,104.021790,9987.059570
0.180000,103.961349,9987.059570
0.190000,103.894470,9987.059570
0.200000,103.841904,9987.059570
0.210000,103.780029,9987.059570
0.220000,103.708145,9987.059570
0.230000,103.653076,9987.059570
0.240000,103.587631,9987.059570
0.250000,103.519318,9987.059570
0.260000,103.456024,9987.059570
0.270000,103.393791,9987.059570
0.280000,103.327271,9987.059570
0.290000,103.251099,9987.059570
0.300000,103.185295,9987.059570
0.310000,103.125572,9987.059570
0.320000,103.061203,9987.059570
0.330000,102.997543,9987.059570
0.340000,102.923157,9987.059570
0.350000,102.861282,9987.059570
0.360000,102.783325,9987.059570
0.370000,102.717163,9987.059570
0.380000,102.651360,9987.059570
0.390000,102.578400,9987.059570
0.400000,102.504013,9987.059570
0.410000,102.422478,9987.059570
0.420000,102.345230,9987.059570
0.430000,102.267982,9987.059570
0.440000,102.187515,9987.059570
0.450000,102.126717,9987.059570
0.460000,102.060913,9987.059570
0.470000,101.957558,9987.059570
0.480000,101.865295,9987.059570
0.490000,101.520538,9987.059570
0.500000,101.401810,9987.059570
0.510000,101.356743,9987.059570
0.520000,101.353523,9987.059570
0.530000,101.548431,9987.059570
0.540000,101.639984,9987.059570
0.550000,101.330635,9987.059570
0.560000,101.226212,9987.059570
0.570000,101.063850,9987.059570
0.580000,100.941536,9987.059570
0.590000,100.854279,9987.059570
0.600000,100.777031,9987.059570
0.610000,100.717308,9987.059570
0.620000,100.656509,9987.059570
0.630000,100.602867,9987.059570
0.640000,100.538849,9987.059570
0.650000,100.480911,9987.059570
0.660000,100.405098,9987.059570
0.670000,100.330353,9987.059570
0.680000,100.264191,9987.059570
0.690000,100.196960,9987.059570
0.700000,100.114700,9987.059570
0.710000,100.027443,9987.059570
0.720000,99.962708,9987.059570
0.730000,99.899055,9987.059570
0.740000,99.828598,9987.059570
0.750000,99.766014,9987.059570
0.760000,99.718811,9987.059570
0.770000,99.666237,9987.059570
0.780000,99.606155,9987.059570
0.790000,99.548218,9987.059570
