flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20220504133207,13:32:07,2022-05-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,89.032532,67.897797,0.237382,0.398578

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,80.899719,9987.059570
0.010000,86.282372,9987.059570
0.020000,87.192894,9987.059570
0.030000,87.700722,9987.059570
0.040000,87.997200,9987.059570
0.050000,88.202835,9987.059570
0.060000,88.342308,9987.059570
0.070000,88.480713,9987.059570
0.080000,88.571548,9987.059570
0.090000,88.635208,9987.059570
0.100000,88.685989,9987.059570
0.110000,88.737129,9987.059570
0.120000,88.788269,9987.059570
0.130000,88.825462,9987.059570
0.140000,88.861938,9987.059570
0.150000,88.890549,9987.059570
0.160000,88.919159,9987.059570
0.170000,88.947060,9987.059570
0.180000,88.942047,9987.059570
0.190000,88.951347,9987.059570
0.200000,88.945625,9987.059570
0.210000,88.936684,9987.059570
0.220000,88.922028,9987.059570
0.230000,88.908791,9987.059570
0.240000,88.907364,9987.059570
0.250000,88.880898,9987.059570
0.260000,88.885544,9987.059570
0.270000,88.909149,9987.059570
0.280000,88.978172,9987.059570
0.290000,89.028236,9987.059570
0.300000,89.032532,9987.059570
0.310000,89.007500,9987.059570
0.320000,88.988182,9987.059570
0.330000,88.956711,9987.059570
0.340000,88.929535,9987.059570
0.350000,88.888763,9987.059570
0.360000,88.855507,9987.059570
0.370000,88.793633,9987.059570
0.380000,88.730690,9987.059570
0.390000,88.678123,9987.059570
0.400000,88.626266,9987.059570
0.410000,88.567261,9987.059570
0.420000,88.523270,9987.059570
0.430000,88.477852,9987.059570
0.440000,88.428497,9987.059570
0.450000,88.395950,9987.059570
0.460000,88.356255,9987.059570
0.470000,88.281509,9987.059570
0.480000,88.173508,9987.059570
0.490000,88.086960,9987.059570
0.500000,88.018295,9987.059570
0.510000,87.937477,9987.059570
0.520000,87.869881,9987.059570
0.530000,87.795853,9987.059570
0.540000,87.720039,9987.059570
0.550000,87.662819,9987.059570
0.560000,87.613823,9987.059570
0.570000,87.584854,9987.059570
0.580000,87.533714,9987.059570
0.590000,87.489365,9987.059570
0.600000,87.438942,9987.059570
0.610000,87.374207,9987.059570
0.620000,87.306976,9987.059570
0.630000,87.252617,9987.059570
0.640000,87.202194,9987.059570
0.650000,87.161781,9987.059570
0.660000,87.112427,9987.059570
0.670000,87.051628,9987.059570
0.680000,86.981895,9987.059570
0.690000,86.887482,9987.059570
0.700000,86.797714,9987.059570
0.710000,86.734055,9987.059570
0.720000,86.700439,9987.059570
0.730000,86.646797,9987.059570
0.740000,86.587784,9987.059570
0.750000,86.503746,9987.059570
0.760000,86.385368,9987.059570
0.770000,86.277367,9987.059570
0.780000,86.171509,9987.059570
0.790000,86.053131,9987.059570
