flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20220504133227,13:32:27,2022-05-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,115.972282,91.542725,0.210650,0.398578

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,107.417107,9987.059570
0.010000,113.287926,9987.059570
0.020000,114.413383,9987.059570
0.030000,115.002396,9987.059570
0.040000,115.372177,9987.059570
0.050000,115.613220,9987.059570
0.060000,115.749832,9987.059570
0.070000,115.869995,9987.059570
0.080000,115.907196,9987.059570
0.090000,115.942238,9987.059570
0.100000,115.966560,9987.059570
0.110000,115.960121,9987.059570
0.120000,115.972282,9987.059570
0.130000,115.971924,9987.059570
0.140000,115.940453,9987.059570
0.150000,115.925430,9987.059570
0.160000,115.916130,9987.059570
0.170000,115.896103,9987.059570
0.180000,115.868568,9987.059570
0.190000,115.850685,9987.059570
0.200000,115.822433,9987.059570
0.210000,115.795258,9987.059570
0.220000,115.758423,9987.059570
0.230000,115.719437,9987.059570
0.240000,115.696548,9987.059570
0.250000,115.646835,9987.059570
0.260000,115.610359,9987.059570
0.270000,115.573166,9987.059570
0.280000,115.531685,9987.059570
0.290000,115.490913,9987.059570
0.300000,115.448715,9987.059570
0.310000,115.399719,9987.059570
0.320000,115.367531,9987.059570
0.330000,115.318535,9987.059570
0.340000,115.268471,9987.059570
0.350000,115.234138,9987.059570
0.360000,115.190865,9987.059570
0.370000,115.147232,9987.059570
0.380000,115.097168,9987.059570
0.390000,115.041016,9987.059570
0.400000,114.972351,9987.059570
0.410000,114.912987,9987.059570
0.420000,114.879730,9987.059570
0.430000,114.852188,9987.059570
0.440000,114.826439,9987.059570
0.450000,114.812851,9987.059570
0.460000,114.800690,9987.059570
0.470000,114.671944,9987.059570
0.480000,114.083649,9987.059570
0.490000,113.663437,9987.059570
0.500000,113.501785,9987.059570
0.510000,113.458870,9987.059570
0.520000,113.435982,9987.059570
0.530000,113.391640,9987.059570
0.540000,113.350510,9987.059570
0.550000,113.318321,9987.059570
0.560000,113.283989,9987.059570
0.570000,113.254669,9987.059570
0.580000,113.211395,9987.059570
0.590000,113.183144,9987.059570
0.600000,113.142731,9987.059570
0.610000,113.106606,9987.059570
0.620000,113.080856,9987.059570
0.630000,112.963913,9987.059570
0.640000,112.877365,9987.059570
0.650000,112.774017,9987.059570
0.660000,112.668869,9987.059570
0.670000,112.575890,9987.059570
0.680000,112.505081,9987.059570
0.690000,112.438202,9987.059570
0.700000,112.384201,9987.059570
0.710000,112.347725,9987.059570
0.720000,112.314461,9987.059570
0.730000,112.289787,9987.059570
0.740000,112.271545,9987.059570
0.750000,112.257599,9987.059570
0.760000,112.241867,9987.059570
0.770000,112.217186,9987.059570
0.780000,112.186790,9987.059570
0.790000,112.164261,9987.059570
