flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20220504123804,12:38:04,2022-05-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,107.262970,74.630859,0.304225,0.398578

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,96.229790,9987.059570
0.010000,103.395584,9987.059570
0.020000,104.690910,9987.059570
0.030000,105.483055,9987.059570
0.040000,105.982658,9987.059570
0.050000,106.341362,9987.059570
0.060000,106.601715,9987.059570
0.070000,106.808067,9987.059570
0.080000,106.936455,9987.059570
0.090000,107.048752,9987.059570
0.100000,107.111694,9987.059570
0.110000,107.165337,9987.059570
0.120000,107.217194,9987.059570
0.130000,107.245445,9987.059570
0.140000,107.262970,9987.059570
0.150000,107.261185,9987.059570
0.160000,107.260468,9987.059570
0.170000,107.259033,9987.059570
0.180000,107.230064,9987.059570
0.190000,107.197884,9987.059570
0.200000,107.171417,9987.059570
0.210000,107.153534,9987.059570
0.220000,107.135300,9987.059570
0.230000,107.106689,9987.059570
0.240000,107.075928,9987.059570
0.250000,107.044815,9987.059570
0.260000,107.002258,9987.059570
0.270000,106.937881,9987.059570
0.280000,106.890678,9987.059570
0.290000,106.837036,9987.059570
0.300000,106.789825,9987.059570
0.310000,106.731888,9987.059570
0.320000,106.676819,9987.059570
0.330000,106.615303,9987.059570
0.340000,106.565948,9987.059570
0.350000,106.504799,9987.059570
0.360000,106.455444,9987.059570
0.370000,106.395721,9987.059570
0.380000,106.334213,9987.059570
0.390000,106.299881,9987.059570
0.400000,106.258034,9987.059570
0.410000,106.238365,9987.059570
0.420000,106.185791,9987.059570
0.430000,106.112122,9987.059570
0.440000,106.050613,9987.059570
0.450000,105.993744,9987.059570
0.460000,105.946541,9987.059570
0.470000,105.905411,9987.059570
0.480000,105.866074,9987.059570
0.490000,105.810638,9987.059570
0.500000,105.768082,9987.059570
0.510000,105.714081,9987.059570
0.520000,105.674026,9987.059570
0.530000,105.619667,9987.059570
0.540000,105.571747,9987.059570
0.550000,105.512741,9987.059570
0.560000,105.456230,9987.059570
0.570000,105.404022,9987.059570
0.580000,105.327843,9987.059570
0.590000,105.270622,9987.059570
0.600000,105.198029,9987.059570
0.610000,105.138657,9987.059570
0.620000,105.084297,9987.059570
0.630000,105.022072,9987.059570
0.640000,104.963776,9987.059570
0.650000,104.902626,9987.059570
0.660000,104.834679,9987.059570
0.670000,104.779961,9987.059570
0.680000,104.712006,9987.059570
0.690000,104.646210,9987.059570
0.700000,104.581116,9987.059570
0.710000,104.516747,9987.059570
0.720000,104.445221,9987.059570
0.730000,104.365112,9987.059570
0.740000,104.303955,9987.059570
0.750000,104.218842,9987.059570
0.760000,104.146599,9987.059570
0.770000,104.070068,9987.059570
0.780000,103.994965,9987.059570
0.790000,103.921654,9987.059570
