flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20220504132701,13:27:01,2022-05-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,86.458679,78.594086,0.090964,0.398578

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,82.618477,9987.059570
0.010000,85.301399,9987.059570
0.020000,85.843208,9987.059570
0.030000,86.111069,9987.059570
0.040000,86.263779,9987.059570
0.050000,86.354256,9987.059570
0.060000,86.396095,9987.059570
0.070000,86.437943,9987.059570
0.080000,86.458679,9987.059570
0.090000,86.450455,9987.059570
0.100000,86.450455,9987.059570
0.110000,86.445091,9987.059570
0.120000,86.433647,9987.059570
0.130000,86.415413,9987.059570
0.140000,86.396812,9987.059570
0.150000,86.381081,9987.059570
0.160000,86.368919,9987.059570
0.170000,86.345314,9987.059570
0.180000,86.319923,9987.059570
0.190000,86.314560,9987.059570
0.200000,86.297394,9987.059570
0.210000,86.281296,9987.059570
0.220000,86.266281,9987.059570
0.230000,86.245537,9987.059570
0.240000,86.222290,9987.059570
0.250000,86.207626,9987.059570
0.260000,86.197975,9987.059570
0.270000,86.179016,9987.059570
0.280000,86.163284,9987.059570
0.290000,86.129669,9987.059570
0.300000,86.122871,9987.059570
0.310000,86.042763,9987.059570
0.320000,85.932610,9987.059570
0.330000,85.876823,9987.059570
0.340000,85.836411,9987.059570
0.350000,85.828903,9987.059570
0.360000,85.848572,9987.059570
0.370000,85.869667,9987.059570
0.380000,85.874680,9987.059570
0.390000,85.885406,9987.059570
0.400000,85.887192,9987.059570
0.410000,85.879326,9987.059570
0.420000,85.882187,9987.059570
0.430000,85.875748,9987.059570
0.440000,85.876823,9987.059570
0.450000,85.869308,9987.059570
0.460000,85.843918,9987.059570
0.470000,85.828545,9987.059570
0.480000,85.808876,9987.059570
0.490000,85.795998,9987.059570
0.500000,85.773827,9987.059570
0.510000,85.760239,9987.059570
0.520000,85.738777,9987.059570
0.530000,85.730911,9987.059570
0.540000,85.699081,9987.059570
0.550000,85.689072,9987.059570
0.560000,85.670113,9987.059570
0.570000,85.650085,9987.059570
0.580000,85.627914,9987.059570
0.590000,85.606094,9987.059570
0.600000,85.587143,9987.059570
0.610000,85.575699,9987.059570
0.620000,85.552452,9987.059570
0.630000,85.531357,9987.059570
0.640000,85.519554,9987.059570
0.650000,85.498093,9987.059570
0.660000,85.464119,9987.059570
0.670000,85.443733,9987.059570
0.680000,85.431580,9987.059570
0.690000,85.435150,9987.059570
0.700000,85.410835,9987.059570
0.710000,85.397598,9987.059570
0.720000,85.378288,9987.059570
0.730000,85.358261,9987.059570
0.740000,85.325714,9987.059570
0.750000,85.309982,9987.059570
0.760000,85.269569,9987.059570
0.770000,85.242393,9987.059570
0.780000,85.222008,9987.059570
0.790000,85.186241,9987.059570
