flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20220504123517,12:35:17,2022-05-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,80.819611,68.046928,0.158039,0.398578

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,75.289246,9987.059570
0.010000,78.646301,9987.059570
0.020000,79.320076,9987.059570
0.030000,79.781052,9987.059570
0.040000,80.102562,9987.059570
0.050000,80.320358,9987.059570
0.060000,80.476997,9987.059570
0.070000,80.605743,9987.059570
0.080000,80.688354,9987.059570
0.090000,80.739853,9987.059570
0.100000,80.769897,9987.059570
0.110000,80.798149,9987.059570
0.120000,80.811737,9987.059570
0.130000,80.809593,9987.059570
0.140000,80.819611,9987.059570
0.150000,80.802795,9987.059570
0.160000,80.794212,9987.059570
0.170000,80.772041,9987.059570
0.180000,80.762741,9987.059570
0.190000,80.751656,9987.059570
0.200000,80.724121,9987.059570
0.210000,80.704453,9987.059570
0.220000,80.686928,9987.059570
0.230000,80.662605,9987.059570
0.240000,80.639717,9987.059570
0.250000,80.615044,9987.059570
0.260000,80.588577,9987.059570
0.270000,80.569984,9987.059570
0.280000,80.550316,9987.059570
0.290000,80.520988,9987.059570
0.300000,80.492737,9987.059570
0.310000,80.451607,9987.059570
0.320000,80.417274,9987.059570
0.330000,80.388664,9987.059570
0.340000,80.358269,9987.059570
0.350000,80.327866,9987.059570
0.360000,80.285667,9987.059570
0.370000,80.253479,9987.059570
0.380000,80.207352,9987.059570
0.390000,80.161217,9987.059570
0.400000,80.118652,9987.059570
0.410000,80.089691,9987.059570
0.420000,80.060364,9987.059570
0.430000,80.033539,9987.059570
0.440000,79.991699,9987.059570
0.450000,79.953072,9987.059570
0.460000,79.928398,9987.059570
0.470000,79.888344,9987.059570
0.480000,79.867958,9987.059570
0.490000,79.851868,9987.059570
0.500000,79.828621,9987.059570
0.510000,79.802155,9987.059570
0.520000,79.778549,9987.059570
0.530000,79.761032,9987.059570
0.540000,79.751373,9987.059570
0.550000,79.724190,9987.059570
0.560000,79.713463,9987.059570
0.570000,79.690216,9987.059570
0.580000,79.674843,9987.059570
0.590000,79.643372,9987.059570
0.600000,79.618332,9987.059570
0.610000,79.607964,9987.059570
0.620000,79.607246,9987.059570
0.630000,79.611542,9987.059570
0.640000,79.596519,9987.059570
0.650000,79.572556,9987.059570
0.660000,79.536079,9987.059570
0.670000,79.517487,9987.059570
0.680000,79.506752,9987.059570
0.690000,79.471710,9987.059570
0.700000,79.449532,9987.059570
0.710000,79.425575,9987.059570
0.720000,79.398750,9987.059570
0.730000,79.372284,9987.059570
0.740000,79.360130,9987.059570
0.750000,79.333664,9987.059570
0.760000,79.297897,9987.059570
0.770000,79.271439,9987.059570
0.780000,79.245331,9987.059570
0.790000,79.185249,9987.059570
