flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00338_20220504131821,13:18:21,2022-05-04,PFA-00366,PSA-00383,PSF-00338,0.000000,0.000000,0.000000,90.817093,65.325737,0.280689,0.398578

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,80.931183,9987.059570
0.010000,87.620613,9987.059570
0.020000,88.769676,9987.059570
0.030000,89.377281,9987.059570
0.040000,89.740280,9987.059570
0.050000,89.987038,9987.059570
0.060000,90.165497,9987.059570
0.070000,90.315697,9987.059570
0.080000,90.415833,9987.059570
0.090000,90.498444,9987.059570
0.100000,90.555313,9987.059570
0.110000,90.598228,9987.059570
0.120000,90.658310,9987.059570
0.130000,90.705154,9987.059570
0.140000,90.726257,9987.059570
0.150000,90.764877,9987.059570
0.160000,90.777039,9987.059570
0.170000,90.802071,9987.059570
0.180000,90.807083,9987.059570
0.190000,90.805290,9987.059570
0.200000,90.816734,9987.059570
0.210000,90.817093,9987.059570
0.220000,90.814590,9987.059570
0.230000,90.806725,9987.059570
0.240000,90.811729,9987.059570
0.250000,90.804581,9987.059570
0.260000,90.794205,9987.059570
0.270000,90.771317,9987.059570
0.280000,90.745567,9987.059570
0.290000,90.723038,9987.059570
0.300000,90.690491,9987.059570
0.310000,90.663315,9987.059570
0.320000,90.617538,9987.059570
0.330000,90.566399,9987.059570
0.340000,90.523483,9987.059570
0.350000,90.471985,9987.059570
0.360000,90.434792,9987.059570
0.370000,90.391876,9987.059570
0.380000,90.353249,9987.059570
0.390000,90.319633,9987.059570
0.400000,90.294243,9987.059570
0.410000,90.268852,9987.059570
0.420000,90.232018,9987.059570
0.430000,90.214134,9987.059570
0.440000,90.204117,9987.059570
0.450000,90.239525,9987.059570
0.460000,90.270996,9987.059570
0.470000,90.268135,9987.059570
0.480000,90.257408,9987.059570
0.490000,90.250610,9987.059570
0.500000,90.238449,9987.059570
0.510000,90.243820,9987.059570
0.520000,90.229507,9987.059570
0.530000,90.178368,9987.059570
0.540000,90.098618,9987.059570
0.550000,90.028168,9987.059570
0.560000,89.952705,9987.059570
0.570000,89.878677,9987.059570
0.580000,89.791779,9987.059570
0.590000,89.740280,9987.059570
0.600000,89.707375,9987.059570
0.610000,89.678406,9987.059570
0.620000,89.648010,9987.059570
0.630000,89.600441,9987.059570
0.640000,89.554306,9987.059570
0.650000,89.477066,9987.059570
0.660000,89.393738,9987.059570
0.670000,89.296104,9987.059570
0.680000,89.219925,9987.059570
0.690000,89.144112,9987.059570
0.700000,89.056847,9987.059570
0.710000,88.968155,9987.059570
0.720000,88.864090,9987.059570
0.730000,88.724609,9987.059570
0.740000,88.580849,9987.059570
0.750000,88.421341,9987.059570
0.760000,88.254692,9987.059570
0.770000,88.106987,9987.059570
0.780000,87.960724,9987.059570
0.790000,87.769028,9987.059570
