"sp","numbr","Ptreat.MPa","stemID","nomID","t.s","t.day","dt.s","bal.g","Q.g.s","rmQ.g.s","p.MPa","pleaf.MPa","Tsoln.C","ver","keep","usefork","measure"
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",215.612575054169,291.398399372429,10.2750339508057,77.2213,0.000184914230853685,0.000183002063205963,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",225.878420114517,291.39851819008,10.2658450603485,77.2194,0.00018507974636666,0.00018307445042846,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",236.146794080734,291.398637037001,10.268373966217,77.2175,0.000185034164731941,0.000183083706548211,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",246.41289305687,291.398755857591,10.2660989761353,77.2155,0.000194815967062974,0.000186920761379212,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",256.711660146713,291.398875056284,10.2987670898438,77.2136,0.000184488102645596,0.000186866442332171,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",266.995615959167,291.398994083551,10.2839558124542,77.2116,0.000194477692871641,0.000188779134735762,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",277.260817050934,291.399112893749,10.2652010917664,77.2096,0.000194833007374667,0.000190729786937364,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",287.53681397438,291.399231828898,10.2759969234467,77.2076,0.000194628318292123,0.0001926486176494,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",297.81290602684,291.399350765149,10.2760920524597,77.2056,0.000194626516558041,0.000192610727548413,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",308.075715065002,291.399469547661,10.2628090381622,77.2034,0.000214366260915154,0.000198586359202325,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",318.350172996521,291.399588464998,10.2744579315186,77.2014,0.000194657471307044,0.000198622314889406,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",328.625921010971,291.399707397267,10.2757480144501,77.1993,0.000204364684407139,0.0002005286502959,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",338.911472082138,291.399826442997,10.285551071167,77.1971,0.000213892282947259,0.000204381443226927,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",349.159841060638,291.399945058378,10.2483689785004,77.1948,0.000224425955469401,0.000210341331009199,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",359.445819139481,291.400064109051,10.2859780788422,77.1929,0.000184717484856103,0.000204411575797389,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",369.730805158615,291.400183148241,10.2849860191345,77.1907,0.000213904034083234,0.000208260888352627,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",379.990828990936,291.400301898516,10.2600238323212,77.1884,0.000224171019249682,0.000212222155321136,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",390.267296075821,291.400420839108,10.2764670848846,77.1862,0.000214081355180226,0.000212259969767729,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",400.541792154312,291.400539756886,10.2744960784912,77.1839,0.000223855260874328,0.000212145830848714,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",410.826991081238,291.400658798541,10.2851989269257,77.1816,0.000223622315555529,0.0002199267969886,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",421.087579011917,291.400777555345,10.2605879306793,77.1789,0.000263142815816489,0.000229774553335251,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",431.353301048279,291.400896371573,10.2657220363617,77.1766,0.000224046588428578,0.00022974966717103,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",441.637974023819,291.401015407139,10.2846729755402,77.1744,0.000213910544867567,0.000229715505108498,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",451.891242980957,291.401134079234,10.2532689571381,77.1721,0.000224318703587865,0.000229808193651206,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",462.165158033371,291.401252990288,10.2739150524139,77.1698,0.000223867920679085,0.000229857314675917,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",472.437857151031,291.401371887268,10.2726991176605,77.1675,0.00022389441894918,0.000222007635302455,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",482.703612089157,291.401490703876,10.2657549381256,77.1651,0.000233786995157605,0.00022395571664826,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",492.963736057281,291.401609455311,10.2601239681244,77.1629,0.00021442236047361,0.000224058079769469,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",503.247878074646,291.401728484733,10.2841420173645,77.1604,0.000243092714567615,0.000227812881965419,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",513.521929979324,291.40184739737,10.2740519046783,77.1581,0.0002238649387143,0.000227812285572462,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",523.796622037888,291.401966317417,10.2746920585632,77.1557,0.000233583642831271,0.00022975013034888,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",534.079915046692,291.402085337012,10.2832930088043,77.1534,0.000223663761989389,0.000227725483715237,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",544.346820116043,291.402204166932,10.2669050693512,77.1509,0.000243500839165014,0.000233541179453518,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",554.610790967941,291.402322962891,10.2639708518982,77.1485,0.00023382763207578,0.000231688162955151,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",564.886893987656,291.402441899269,10.2761030197144,77.1461,0.000233551570609,0.000233625489334091,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",575.151929140091,291.402560707546,10.2650351524353,77.1438,0.000224061580486381,0.000231721076865113,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",585.426187992096,291.402679622579,10.274258852005,77.1413,0.000243326553867399,0.000235653635240715,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",595.690575122833,291.402798423356,10.2643871307373,77.1388,0.000243560571922858,0.000235665581792284,0.445,-0.445,25,"v18",FALSE,FALSE,2
"quke","176_77_1",0,"quke 176_77_1","quke 176_77_1 0 MPa",605.944498062134,291.40291710302,10.2539229393005,77.1363,0.000243809126984773,0.000237661880774082,0.445,-0.445,25,"v18",TRUE,TRUE,2
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",0,291.4072240117,NA,77.1495,NA,NA,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",10.2458469867706,291.407342597892,10.2458469867706,77.1482,0.000126880676793384,NA,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",20.5283381938934,291.407461608207,10.2824912071228,77.1469,0.000126428505874902,NA,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",30.8062651157379,291.407580565694,10.2779269218445,77.1457,0.000116755062487031,NA,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",41.0799551010132,291.407699474143,10.2736899852753,77.1445,0.000116803213035583,NA,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",51.3537690639496,291.407818384027,10.2738139629364,77.1432,0.000126535287157502,0.00012268054906968,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",61.6398620605469,291.407937436029,10.2860929965973,77.1419,0.000126384235532229,0.000122581260817449,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",71.897577047348,291.408056159582,10.2577149868011,77.1405,0.000136482637878918,0.000124592087218252,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",82.1701891422272,291.408175055556,10.2726120948792,77.1392,0.000126550091446649,0.000126551093010176,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",92.430792093277,291.408293812534,10.2606029510498,77.1379,0.000126698207326632,0.000128530091868386,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",102.715627193451,291.408412849978,10.284835100174,77.1366,0.000126399693076355,0.000128502973052156,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",112.974882125854,291.408531591354,10.2592549324036,77.1352,0.000136462151416754,0.000130518556229061,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",123.236869096756,291.408650364352,10.2619869709015,77.1336,0.000155915224266818,0.000134405073506641,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",133.511002063751,291.408769277927,10.2741329669952,77.132,0.000155730902563329,0.000140241235729977,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",143.797607183456,291.408888335857,10.2866051197052,77.1322,-1.94427605288324e-05,0.000111013042158885,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",154.047543048859,291.409006969374,10.2499358654022,77.1309,0.000126830061872967,0.000111099115918207,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",164.310515165329,291.409125753774,10.2629721164703,77.1295,0.00013641272568084,0.000111089230771024,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",174.576081037521,291.409244568193,10.2655658721924,77.1279,0.000155860867284476,0.000111078359374556,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",184.858502149582,291.409363577697,10.2824211120605,77.1267,0.000116704031756643,0.000103272985213219,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",195.141094207764,291.409482589179,10.2825920581818,77.1252,0.000145877614467056,0.000136337060212396,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",205.415536165237,291.409601506331,10.2744419574738,77.1238,0.000136260441764465,0.000138223136190696,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",215.700085163116,291.409720540463,10.284548997879,77.1223,0.000145849856938199,0.000140110562442168,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",225.951188087463,291.409839187488,10.2511029243469,77.1209,0.000136570670523125,0.000136252523089898,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",236.244878053665,291.409958327418,10.2936899662018,77.1194,0.000145720339833397,0.000142055784705248,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",246.532806158066,291.41007740066,10.2879281044006,77.1179,0.000145801952031899,0.000142040652218217,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",256.803650140762,291.410196276169,10.2708439826965,77.1164,0.000146044473320949,0.000143997458529514,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",267.04918217659,291.410314858716,10.2455320358276,77.1148,0.000156165633409395,0.000146060613823753,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",277.315446138382,291.410433681215,10.266263961792,77.1133,0.000146109627182499,0.000147968405155628,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",287.577599048615,291.410552456133,10.2621529102325,77.1118,0.000146168159167632,0.000148057969022475,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",297.856966018677,291.410671430288,10.2793669700623,77.1102,0.000155651608182792,0.000150027900252653,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",308.126684188843,291.410790292767,10.269718170166,77.1087,0.000146060483370626,0.000150031102262589,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",318.398763179779,291.41090918257,10.2720789909363,77.107,0.000165497169706065,0.000151897409521923,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",328.659013032913,291.411027935462,10.2602498531342,77.1054,0.00015594162158756,0.000153863808402935,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",338.937900066376,291.411146904062,10.2788870334625,77.1039,0.000145930196054433,0.000153816215780295,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",349.196822166443,291.411265641586,10.2589221000671,77.1023,0.000155961804211458,0.000153878254986029,0.224,-0.224,25,"v18",FALSE,FALSE,1
"quke","176_77_2",0,"quke 176_77_2","quke 176_77_2 0 MPa",359.483765125275,291.411384703426,10.2869429588318,77.1007,0.000155536975990729,0.000155773553510049,0.224,-0.224,25,"v18",TRUE,TRUE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",0,291.460570658321,NA,77.0724,NA,NA,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",10.2694439888,291.460689517627,10.2694439888,77.072,3.89505021347772e-05,NA,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",20.5285198688507,291.460808256931,10.2590758800507,77.0715,4.87373332497011e-05,NA,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",30.8118019104004,291.460927276399,10.2832820415497,77.0709,5.834713057383e-05,NA,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",41.0937740802765,291.461046280706,10.2819721698761,77.0704,4.86288030860789e-05,NA,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",51.3705790042877,291.461165225208,10.2768049240112,77.07,3.89226031793356e-05,4.67172744447446e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",61.6438970565796,291.461284129352,10.2733180522919,77.0693,6.81376743554559e-05,5.25547088888803e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",71.9102149009705,291.461402952475,10.2663178443909,77.0688,4.87029534423758e-05,5.25478329274152e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",82.1972398757935,291.461522015264,10.287024974823,77.0682,5.83259009732882e-05,5.25435870073069e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",92.4464340209961,291.461640640196,10.2491941452026,77.0677,4.87843232288256e-05,5.25746910358562e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",102.716856956482,291.461759510832,10.2704229354858,77.0673,3.89467894853794e-05,5.2579528297065e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",112.966769933701,291.461878144084,10.2499129772186,77.0666,6.82932627396404e-05,5.26106459739019e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",123.250684022903,291.461997170868,10.2839140892029,77.0662,3.88956963783022e-05,5.06491945610872e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",133.525557994843,291.46211609302,10.2748739719391,77.0656,5.83948768257287e-05,5.06629897315752e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",143.811864852905,291.462235147498,10.2863068580627,77.065,5.83299728741342e-05,5.2572119660637e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",154.059380054474,291.462353752998,10.2475152015686,77.0644,5.85507792073756e-05,5.64929176050362e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",164.343096971512,291.462472777499,10.283716917038,77.064,3.889644213621e-05,5.06135534843502e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",174.591060876846,291.462591388192,10.2479639053345,77.0633,6.83062515113575e-05,5.64956645109612e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",184.878651857376,291.462710457532,10.2875909805298,77.0627,5.83226919817112e-05,5.64812275421577e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",195.148786067963,291.462829324827,10.2701342105865,77.0622,4.86848555006367e-05,5.45522040674582e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",205.422838926315,291.462948237475,10.2740528583527,77.0616,5.83995438084083e-05,5.45219569876647e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",215.695240020752,291.463067131007,10.2724010944366,77.061,5.84089342394127e-05,5.84244554083053e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",225.943873882294,291.463185749454,10.2486338615417,77.0604,5.85443882679169e-05,5.64720827596172e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",236.23029088974,291.463304805206,10.2864170074463,77.0598,5.83293482630039e-05,5.64734140158757e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
"quke","197_184_1",0,"quke 197_184_1","quke 197_184_1 0 MPa",246.550127029419,291.463424247754,10.319836139679,77.0592,5.81404580334678e-05,5.83645345224419e-05,0.088,-0.088,25,"v18",FALSE,FALSE,1
