"TOA5","31220","CR1000X","31220","CR1000X.Std.05.01","CPU:sap_flow.CR1X","24332","Diagnostic_Data"
"TIMESTAMP","RECORD","Batt_volt","PTemp","Tmax_Outer","Tmax_Inner","uTmax_Outer","uTmax_Inner","AvgVolts","AvgCurrent","MinVolts","MaxVolts","Diagnostic"
"2022-05-03 16:40:00",18,12.67,28.86,52.741,47.006,54.499,48.556,11.42,0.289,12.11,11.41,0
"2022-05-03 17:00:00",19,12.67,24.45,52.787,47.31,53.717,49.428,11.41,0.288,12.1,11.4,0
"2022-05-03 17:20:00",20,12.67,21.63,53.302,47.412,54.389,47.879,11.4,0.288,12.09,11.39,0
"2022-05-03 17:40:00",21,12.66,19.75,53.019,46.719,53.382,47.287,11.39,0.288,12.08,11.39,0
"2022-05-03 18:00:00",22,12.66,18.5,51.934,46.719,53.947,47.03,11.38,0.288,12.07,11.38,0
"2022-05-03 18:20:00",23,12.65,17.41,53.52,47.635,53.778,47.945,11.37,0.287,12.06,11.37,0
"2022-05-03 18:40:00",24,12.65,16.45,52.366,46.891,53.297,47.202,11.37,0.287,12.06,11.36,0
"2022-05-03 19:00:00",25,12.65,15.56,51.941,47.705,53.438,47.757,11.36,0.287,12.05,11.36,0
"2022-05-03 19:20:00",26,12.64,14.62,52.363,46.891,53.294,47.2,11.36,0.287,12.05,11.35,0
"2022-05-03 19:40:00",27,12.64,13.72,51.73,46.668,53.227,46.565,11.35,0.287,12.04,11.34,0
"2022-05-03 20:00:00",28,12.64,13.07,51.47,45.996,52.813,47.287,11.34,0.287,12.03,11.33,0
"2022-05-03 20:20:00",29,12.63,12.57,52.914,45.632,52.605,46.77,11.34,0.287,12.03,11.33,0
"2022-05-03 20:40:00",30,12.63,12.07,51.468,46.407,53.377,48.111,11.33,0.287,12.03,11.33,0
"2022-05-03 21:00:00",31,12.63,11.69,51.734,46.26,53.489,47.551,11.32,0.286,12.02,11.32,0
"2022-05-03 21:20:00",32,12.63,11.38,53.026,46.571,53.13,47.448,11.32,0.286,12.02,11.32,0
"2022-05-03 21:40:00",33,12.62,11.17,52.398,45.684,53.74,47.906,11.32,0.286,12.02,11.31,0
"2022-05-03 22:00:00",34,12.62,11.01,52.186,46.145,54.2,48.108,11.32,0.286,12.01,11.31,0
"2022-05-03 22:20:00",35,12.62,10.74,51.506,46.705,53.106,47.015,11.31,0.286,12.01,11.3,0
"2022-05-03 22:40:00",36,12.62,10.54,52.771,45.801,53.702,47.195,11.31,0.286,12.01,11.3,0
"2022-05-03 23:00:00",37,12.61,10.36,52.337,45.884,54.918,47.846,11.3,0.286,12.01,11.3,0
"2022-05-03 23:20:00",38,12.61,10.28,53.285,45.744,54.371,48.274,11.3,0.286,12.01,11.29,0
"2022-05-03 23:40:00",39,12.61,10.12,53.08,45.952,53.597,47.915,11.3,0.286,12,11.28,0
"2022-05-04 00:00:00",40,12.61,9.91,53.365,46.5,54.14,47.635,11.3,0.286,12,11.29,0
"2022-05-04 00:20:00",41,12.61,9.64,52.039,46.565,54.209,48.527,11.29,0.286,12,11.28,0
"2022-05-04 00:40:00",42,12.61,9.4,51.732,46.669,54.159,47.651,11.29,0.286,12,11.28,0
"2022-05-04 01:00:00",43,12.6,9.15,51.985,46.51,53.326,48.628,11.29,0.286,11.99,11.28,0
"2022-05-04 01:20:00",44,12.6,9.05,53.25,46.276,53.353,48.238,11.29,0.286,11.99,11.28,0
"2022-05-04 01:40:00",45,12.6,8.97,52.613,45.744,53.387,47.862,11.28,0.286,11.99,11.27,0
"2022-05-04 02:00:00",46,12.6,8.98,53.835,46.141,54.198,48.103,11.28,0.285,11.99,11.27,0
"2022-05-04 02:20:00",47,12.6,9.03,52.648,46.194,54.662,48.311,11.28,0.285,11.99,11.27,0
"2022-05-04 02:40:00",48,12.6,9.12,53.619,47.167,53.567,49.283,11.28,0.285,11.99,11.27,0
"2022-05-04 03:00:00",49,12.6,9.2,53.27,46.145,55.851,49.087,11.28,0.285,11.99,11.27,0
"2022-05-04 03:20:00",50,12.6,9.19,53.061,45.677,53.732,48.309,11.28,0.285,11.99,11.27,0
"2022-05-04 03:40:00",51,12.6,9.19,54.053,46.667,54.569,48.062,11.28,0.285,11.99,11.27,0
"2022-05-04 04:00:00",52,12.6,9.24,53.491,48.018,53.336,48.069,11.28,0.285,11.99,11.27,0
"2022-05-04 04:20:00",53,12.6,9.27,52.607,45.482,55.191,48.115,11.28,0.285,11.99,11.27,0
"2022-05-04 04:40:00",54,12.6,9.32,51.792,46.318,54.116,49.106,11.28,0.285,11.99,11.27,0
"2022-05-04 05:00:00",55,12.6,9.26,53.546,46.986,54.062,49.206,11.27,0.285,11.99,11.26,0
"2022-05-04 05:20:00",56,12.6,9.22,52.14,46.924,53.896,48.886,11.27,0.285,11.98,11.26,0
"2022-05-04 05:40:00",57,12.59,9.12,54.102,45.74,54.618,47.701,11.27,0.285,11.98,11.26,0
"2022-05-04 06:00:00",58,12.59,9.09,52.516,46.215,54.272,48.334,11.27,0.285,11.98,11.26,0
"2022-05-04 06:20:00",59,12.59,9.32,55.361,45.907,56.032,48.696,11.27,0.285,11.99,11.26,0
"2022-05-04 06:40:00",60,12.59,10.06,57.411,47.392,56.532,48.94,11.27,0.285,11.99,11.26,0
"2022-05-04 07:00:00",61,12.6,10.74,54.691,46.735,55.207,49.939,11.28,0.285,11.99,11.27,0
"2022-05-04 07:20:00",62,12.6,11.61,54.663,47.126,56.988,50.739,11.28,0.285,11.99,11.27,0
"2022-05-04 07:40:00",63,12.6,12.79,58.204,46.941,58.565,51.384,11.28,0.285,12,11.27,0
"2022-05-04 08:00:00",64,12.6,13.59,54.738,48.18,55.824,51.381,11.28,0.285,12,11.27,0
"2022-05-04 08:20:00",65,12.59,18.97,54.797,49.064,57.794,48.961,11.29,0.286,12.01,11.28,0
"2022-05-04 08:40:00",66,12.6,22.39,56.39,46.784,57.32,51.071,11.3,0.286,12.03,11.3,0
"2022-05-04 09:00:00",67,12.61,25.73,56.101,47.732,55.635,49.954,11.32,0.286,12.04,11.31,0
"2022-05-04 09:20:00",68,12.62,27.5,54.794,47.512,57.222,49.217,11.33,0.286,12.05,11.33,0
"2022-05-04 09:40:00",69,12.63,29.02,55.914,48.945,56.173,49.1,11.34,0.287,12.06,11.33,0
"2022-05-04 10:00:00",70,12.63,30.96,54.692,47.719,55.208,49.683,11.36,0.287,12.07,11.35,0
"2022-05-04 10:20:00",71,12.64,32.96,55.989,49.014,57.331,49.996,11.37,0.287,12.08,11.36,0
"2022-05-04 10:40:00",72,12.64,31.13,54.34,47.209,55.011,49.174,11.37,0.287,12.08,11.37,0
"2022-05-04 11:00:00",73,13.52,26.92,54.324,47.197,56.08,49.418,12.1,0.306,12.92,12.09,0
"2022-05-04 11:20:00",74,13.34,30.23,55.51,48.125,55.2,49.106,12.01,0.304,12.77,11.99,0
"2022-05-04 11:40:00",75,13.19,31.81,54.822,47.853,55.752,49.661,11.9,0.301,12.64,11.89,0
"2022-05-04 12:00:00",76,13.42,30.66,53.601,47.971,55.615,47.867,12.1,0.306,12.87,12.09,0
"2022-05-04 12:20:00",77,13.1,24.72,54.306,48.676,56.319,48.728,11.81,0.298,12.53,11.81,0
"2022-05-04 12:40:00",78,13.1,21.38,53.361,48.561,55.528,48.457,11.81,0.298,12.52,11.8,0
"2022-05-04 13:00:00",79,13.2,20.18,54.081,48.611,55.836,47.939,11.9,0.301,12.62,11.89,0
"2022-05-04 13:20:00",80,13.05,22.24,53.309,47.682,55.063,49.231,11.77,0.298,12.47,11.76,0
"2022-05-04 13:40:00",81,13.04,21.99,55.283,48.572,55.955,48.881,11.76,0.297,12.46,11.75,0
"2022-05-04 14:00:00",82,13.06,34.44,53.993,48.106,55.595,48.674,11.77,0.298,12.5,11.76,0
"2022-05-04 14:20:00",83,13.1,41.64,53.797,47.081,56.122,49.612,11.82,0.299,12.56,11.81,0
"2022-05-04 14:40:00",84,13.92,43.23,54.271,48.382,55.613,49.363,12.47,0.315,13.41,12.44,0
"2022-05-04 15:00:00",85,13.79,42.56,55.318,48.861,57.489,49.326,12.44,0.314,13.27,12.43,0
"2022-05-04 15:20:00",86,13.7,41.76,53.77,47.055,55.113,48.862,12.39,0.313,13.18,12.37,0
"2022-05-04 15:40:00",87,13.46,39.37,54.749,48.187,56.093,48.083,12.16,0.307,12.9,12.15,0
"2022-05-04 16:00:00",88,13.33,38.11,55.159,47.771,56.09,48.753,12.05,0.305,12.79,12.04,0
"2022-05-04 16:20:00",89,13.33,35.19,53.221,48.826,54.823,48.31,12.05,0.305,12.78,12.04,0
"2022-05-04 16:40:00",90,13.27,29.5,55.961,47.743,55.391,48.465,12,0.303,12.71,11.99,0
"2022-05-04 17:00:00",91,13.23,25.5,53.923,48.032,54.026,49.013,11.96,0.302,12.67,11.95,0
"2022-05-04 17:20:00",92,13.26,22.71,52.898,47.007,53,48.557,11.97,0.303,12.69,11.96,0
"2022-05-04 17:40:00",93,13.23,20.73,51.951,47.147,53.708,48.284,11.95,0.302,12.66,11.93,0
"2022-05-04 18:00:00",94,13.2,19.47,51.646,47.41,53.971,47.306,11.92,0.302,12.62,11.91,0
"2022-05-04 18:20:00",95,13.17,18.31,55.108,48.393,53.712,46.636,11.88,0.3,12.58,11.87,0
"2022-05-04 18:40:00",96,13.14,17.2,52.013,47.208,51.961,46.692,11.85,0.3,12.55,11.84,0
"2022-05-04 19:00:00",97,13.11,16.04,51.486,47.096,52.261,47.561,11.83,0.299,12.52,11.82,0
"2022-05-04 19:20:00",98,13.09,14.45,52.103,47.043,52.362,46.526,11.8,0.298,12.49,11.79,0
"2022-05-04 19:40:00",99,13.08,12.81,51.576,45.948,51.937,46.412,11.79,0.298,12.47,11.78,0
"2022-05-04 20:00:00",100,13.06,11.84,51.888,46.259,52.818,45.742,11.78,0.298,12.46,11.77,0
"2022-05-04 20:20:00",101,13.06,11.24,51.622,45.17,52.552,47.7,11.77,0.298,12.45,11.76,0
"2022-05-04 20:40:00",102,13.05,10.7,53.225,45.428,54.156,48.475,11.76,0.297,12.44,11.75,0
"2022-05-04 21:00:00",103,13.05,10.11,50.967,45.492,54.22,47.298,11.75,0.297,12.44,11.74,0
"2022-05-04 21:20:00",104,13.04,9.85,52.515,45.542,53.6,46.937,11.74,0.297,12.43,11.73,0
"2022-05-04 21:40:00",105,13.03,9.52,52.026,45.728,52.13,48.258,11.74,0.297,12.42,11.73,0
"2022-05-04 22:00:00",106,13.03,9.29,51.096,46.036,52.852,47.998,11.73,0.297,12.42,11.72,0
"2022-05-04 22:20:00",107,13.03,8.83,51.327,46.265,53.495,47.401,11.72,0.297,12.41,11.72,0
"2022-05-04 22:40:00",108,13.02,8.51,52.001,45.7,54.585,47.095,11.72,0.297,12.41,11.71,0
"2022-05-04 23:00:00",109,13.02,8.7,52.558,45.276,53.331,48.064,11.71,0.296,12.4,11.71,0
"2022-05-04 23:20:00",110,13.01,8.52,53.04,46.167,52.988,47.304,11.71,0.296,12.4,11.7,0
"2022-05-04 23:40:00",111,13.01,8.12,52.94,45.966,53.612,48.343,11.71,0.296,12.39,11.7,0
"2022-05-05 00:00:00",112,13.01,8.17,52.216,46.481,53.714,48.289,11.7,0.296,12.39,11.7,0
"2022-05-05 00:20:00",113,13,8.31,52.818,45.691,54.418,47.652,11.7,0.296,12.39,11.69,0
"2022-05-05 00:40:00",114,13,8.42,52.822,45.955,54.992,48.331,11.7,0.296,12.39,11.69,0
"2022-05-05 01:00:00",115,13,8.12,52.922,46.467,53.695,48.997,11.69,0.296,12.38,11.69,0
"2022-05-05 01:20:00",116,13,8.35,52.563,45.436,53.907,48.638,11.69,0.296,12.38,11.68,0
"2022-05-05 01:40:00",117,12.99,8.41,52.19,46.304,54.771,49.504,11.69,0.296,12.38,11.68,0
"2022-05-05 02:00:00",118,12.99,8.06,53.143,46.427,54.9,47.977,11.69,0.295,12.38,11.68,0
"2022-05-05 02:20:00",119,12.99,7.978,52.205,45.903,53.392,48.692,11.69,0.295,12.37,11.68,0
"2022-05-05 02:40:00",120,12.99,7.858,52.826,45.957,52.93,48.901,11.68,0.295,12.37,11.68,0
"2022-05-05 03:00:00",121,12.99,7.822,52.067,46.18,53.411,49.382,11.68,0.295,12.37,11.67,0
"2022-05-05 03:20:00",122,12.98,7.621,53.202,46.9,54.39,49.276,11.68,0.295,12.37,11.67,0
"2022-05-05 03:40:00",123,12.98,8.01,53.232,46.518,54.575,49.049,11.67,0.295,12.36,11.67,0
"2022-05-05 04:00:00",124,12.98,7.864,52.747,46.029,54.091,48.407,11.68,0.295,12.37,11.67,0
"2022-05-05 04:20:00",125,12.98,7.707,53.073,45.945,54.57,47.907,11.67,0.295,12.36,11.67,0
"2022-05-05 04:40:00",126,12.98,7.856,53.36,46.229,54.703,49.432,11.67,0.295,12.36,11.67,0
"2022-05-05 05:00:00",127,12.98,8.12,53.19,46.217,54.947,48.851,11.67,0.295,12.36,11.66,0
"2022-05-05 05:20:00",128,12.98,8.18,51.72,46.506,53.734,48.469,11.67,0.295,12.36,11.66,0
"2022-05-05 05:40:00",129,12.98,8.09,52.37,46.894,54.541,48.856,11.67,0.295,12.36,11.66,0
"2022-05-05 06:00:00",130,12.97,7.953,52.213,46.17,55.209,47.718,11.67,0.295,12.36,11.66,0
"2022-05-05 06:20:00",131,13.01,8.25,53.556,46.015,55.159,50.302,11.7,0.296,12.4,11.69,0
"2022-05-05 06:40:00",132,13.12,9.44,58.114,46.85,60.128,50.724,11.8,0.298,12.51,11.78,0
"2022-05-05 07:00:00",133,13.2,10.54,57.504,47.219,58.847,51.922,11.87,0.3,12.59,11.86,0
"2022-05-05 07:20:00",134,13.28,11.98,54.081,47.775,57.492,50.567,11.94,0.302,12.68,11.93,0
"2022-05-05 07:40:00",135,13.41,14.04,57.6,47.574,58.789,52.019,12.06,0.305,12.83,12.05,0
"2022-05-05 08:00:00",136,13.85,15.01,58.618,48.752,59.961,52.212,12.3,0.311,13.36,12.24,0
"2022-05-05 08:20:00",137,13.16,20.79,58.439,49.083,57.56,50.634,11.86,0.3,12.58,11.85,0
"2022-05-05 08:40:00",138,13.1,24.46,55.54,48.151,55.643,49.959,11.81,0.298,12.53,11.8,0
"2022-05-05 09:00:00",139,13.31,27.73,54.704,48.813,56.048,47.882,11.97,0.303,12.78,11.95,0
"2022-05-05 09:20:00",140,13.17,29.73,56.611,48.912,57.386,48.551,11.88,0.3,12.61,11.88,0
"2022-05-05 09:40:00",141,13.1,31.91,57.088,49.699,58.431,49.027,11.82,0.298,12.55,11.81,0
"2022-05-05 10:00:00",142,13.07,34.2,55.275,48.558,55.638,48.299,11.8,0.298,12.52,11.79,0
"2022-05-05 10:20:00",143,13.33,36.64,55.579,48.605,55.27,47.934,12.03,0.304,12.79,12.02,0
"2022-05-05 10:40:00",144,13.35,33.88,53.615,48.811,53.978,48.707,12.04,0.305,12.8,12.03,0
"2022-05-05 11:00:00",145,13.35,30.14,56.127,48.424,55.403,49.148,12.04,0.304,12.79,12.03,0
"2022-05-05 11:20:00",146,13.37,33.78,54.963,48.917,55.065,47.16,12.06,0.305,12.82,12.05,0
"2022-05-05 11:40:00",147,13.85,35.47,54.615,48.721,55.546,48.205,12.41,0.314,13.29,12.38,0
"2022-05-05 12:00:00",148,13.39,34.48,55.839,49.278,56.097,47.521,12.09,0.305,12.84,12.08,0
"2022-05-05 12:20:00",149,13.39,28.18,55.224,48.665,54.243,46.752,12.09,0.305,12.83,12.07,0
"2022-05-05 12:40:00",150,14.35,24.64,55.282,48.563,56.211,47.219,12.3,0.311,13.06,12.28,0
"2022-05-05 13:00:00",151,13.16,23.65,54.608,47.891,55.281,47.941,11.88,0.3,12.59,11.88,0
"2022-05-05 13:20:00",152,13.12,25.95,55.497,49.45,55.445,48.106,11.85,0.299,12.56,11.84,0
