"TOA5","31221","CR1000X","31221","CR1000X.Std.05.01","CPU:sap_flow.CR1X","24332","Diagnostic_Data"
"TIMESTAMP","RECORD","Batt_volt","PTemp","Tmax_Outer","Tmax_Inner","uTmax_Outer","uTmax_Inner","AvgVolts","AvgCurrent","MinVolts","MaxVolts","Diagnostic"
"2022-05-03 17:40:00",18,12.64,32.83,41.509,32.863,51.138,44.771,11.34,0.292,12.04,11.33,0
"2022-05-03 18:00:00",19,12.64,31.39,41.977,33.848,52.28,45.083,11.34,0.292,12.03,11.33,0
"2022-05-03 18:20:00",20,12.64,25.99,41.192,32.807,51.39,46.37,11.33,0.292,12.02,11.33,0
"2022-05-03 18:40:00",21,12.63,21.56,41.369,32.979,51.416,45.461,11.32,0.291,12.01,11.32,0
"2022-05-03 19:00:00",22,12.63,19.21,43.166,32.967,51.139,44.615,11.31,0.291,12,11.3,0
"2022-05-03 19:20:00",23,12.62,17.62,43.013,33.228,51.815,45.705,11.3,0.291,11.99,11.3,0
"2022-05-03 19:40:00",24,12.62,16.16,42.199,33.134,52.25,45.307,11.29,0.291,11.98,11.29,0
"2022-05-03 20:00:00",25,12.62,14.97,42.264,33.043,51.069,44.285,11.28,0.29,11.97,11.28,0
"2022-05-03 20:20:00",26,12.61,13.91,41.225,33.091,51.533,44.747,11.27,0.29,11.96,11.27,0
"2022-05-03 20:40:00",27,12.61,13.07,42.199,32.825,50.849,45.307,11.26,0.29,11.96,11.26,0
"2022-05-03 21:00:00",28,12.6,12.5,43.129,33.496,52.503,44.994,11.26,0.29,11.95,11.25,0
"2022-05-03 21:20:00",29,12.6,11.99,41.987,33.337,51.207,45.094,11.25,0.289,11.95,11.24,0
"2022-05-03 21:40:00",30,12.6,11.49,42.302,32.668,51.366,44.84,11.24,0.289,11.94,11.23,0
"2022-05-03 22:00:00",31,12.59,11.12,41.901,32.679,51.952,45.579,11.24,0.289,11.94,11.23,0
"2022-05-03 22:20:00",32,12.59,10.74,42.626,33.249,51.692,45.578,11.23,0.289,11.93,11.22,0
"2022-05-03 22:40:00",33,12.59,10.57,42.729,32.68,53.04,44.594,11.22,0.289,11.93,11.21,0
"2022-05-03 23:00:00",34,12.58,10.32,42.819,33.187,52.868,45.514,11.22,0.289,11.93,11.21,0
"2022-05-03 23:20:00",35,12.58,9.99,42.369,33.146,53.406,45.892,11.22,0.289,11.92,11.2,0
"2022-05-03 23:40:00",36,12.58,9.71,42.518,33.555,52.412,45.886,11.21,0.289,11.92,11.2,0
"2022-05-04 00:00:00",37,12.58,9.4,42.733,33.253,52.369,46.256,11.21,0.288,11.92,11.2,0
"2022-05-04 00:20:00",38,12.57,9.07,42.715,33.083,53.022,44.995,11.2,0.288,11.92,11.18,0
"2022-05-04 00:40:00",39,12.57,8.71,41.789,33.243,52.093,46.554,11.2,0.288,11.92,11.19,0
"2022-05-04 01:00:00",40,12.57,8.34,42.065,33.101,51.706,45.02,11.19,0.288,11.91,11.18,0
"2022-05-04 01:20:00",41,12.57,8.4,43.041,32.99,52.677,45.736,11.19,0.288,11.91,11.18,0
"2022-05-04 01:40:00",42,12.57,8.66,42.995,33.099,52.217,46.104,11.19,0.288,11.91,11.18,0
"2022-05-04 02:00:00",43,12.57,8.84,42.682,33.044,52.579,46.621,11.19,0.288,11.91,11.18,0
"2022-05-04 02:20:00",44,12.56,8.85,42.222,33.412,53.103,46.42,11.19,0.288,11.91,11.17,0
"2022-05-04 02:40:00",45,12.56,9.08,42.826,32.776,54.273,45.933,11.19,0.288,11.91,11.17,0
"2022-05-04 03:00:00",46,12.56,9.29,42.015,33.205,52.897,46.523,11.19,0.288,11.91,11.17,0
"2022-05-04 03:20:00",47,12.56,9.29,42.427,32.944,53.309,46.106,11.18,0.287,11.91,11.17,0
"2022-05-04 03:40:00",48,12.55,9.4,41.755,33.205,53.309,46.936,11.18,0.287,11.91,11.17,0
"2022-05-04 04:00:00",49,12.56,9.51,42.419,33.351,52.469,45.683,11.18,0.287,11.91,11.17,0
"2022-05-04 04:20:00",50,12.56,9.57,43.051,33.411,54.192,46.419,11.18,0.287,11.91,11.17,0
"2022-05-04 04:40:00",51,12.56,9.69,42.115,33.461,54.241,47.297,11.18,0.287,11.91,11.17,0
"2022-05-04 05:00:00",52,12.56,9.77,43.043,33.407,54.079,47.395,11.18,0.287,11.91,11.17,0
"2022-05-04 05:20:00",53,12.56,9.71,43.146,33.248,53.352,46.669,11.18,0.287,11.91,11.17,0
"2022-05-04 05:40:00",54,12.56,9.55,43.195,33.142,52.419,47.548,11.18,0.287,11.91,11.17,0
"2022-05-04 06:00:00",55,12.56,9.65,43.043,32.991,53.355,46.153,11.18,0.287,11.91,11.17,0
"2022-05-04 06:20:00",56,12.55,9.81,43.819,32.937,53.871,46.513,11.18,0.287,11.91,11.17,0
"2022-05-04 06:40:00",57,12.56,10.61,46.039,33.505,59.977,47.645,11.18,0.287,11.91,11.17,0
"2022-05-04 07:00:00",58,12.56,11.71,49.879,33.454,61.845,48.275,11.19,0.288,11.92,11.18,0
"2022-05-04 07:20:00",59,12.56,13.49,44.129,33.663,56.096,47.237,11.2,0.288,11.92,11.18,0
"2022-05-04 07:40:00",60,12.57,17.35,48.275,34.339,-99,51.384,11.21,0.288,11.94,11.2,0
"2022-05-04 08:00:00",61,12.57,19.17,42.051,32.987,51.013,47.646,11.22,0.289,11.94,11.21,0
"2022-05-04 08:20:00",62,12.58,21.21,46.361,34.079,-99,48.899,11.24,0.289,11.95,11.23,0
"2022-05-04 08:40:00",63,12.58,23.09,-99,35.053,-99,49.296,11.24,0.289,11.96,11.23,0
"2022-05-04 09:00:00",64,12.58,25.35,45.885,35.006,56.919,52.31,11.26,0.289,11.97,11.25,0
"2022-05-04 09:20:00",65,12.59,26.75,38.578,33.916,49.458,48.577,11.27,0.29,11.98,11.26,0
"2022-05-04 09:40:00",66,12.59,23.49,41.487,33.509,50.711,47.498,11.27,0.29,11.98,11.26,0
"2022-05-04 10:00:00",67,12.6,25.12,45.868,32.923,55.915,46.491,11.28,0.29,11.98,11.27,0
"2022-05-04 10:20:00",68,12.6,23.22,46.912,33.809,57.633,47.947,11.27,0.29,11.98,11.27,0
"2022-05-04 10:40:00",69,12.6,25.93,42.787,32.578,52.008,47.968,11.28,0.29,11.99,11.28,0
"2022-05-04 11:00:00",70,12.6,27.17,44.12,33.395,55.828,46.399,11.29,0.29,12,11.28,0
"2022-05-04 11:20:00",71,12.61,27.09,41.848,33.456,54.804,47.601,11.29,0.291,12,11.29,0
"2022-05-04 11:40:00",72,12.61,29.12,43.135,32.93,51.11,47.071,11.3,0.291,12.01,11.29,0
"2022-05-04 12:00:00",73,12.61,40.19,41.674,33.284,51.305,48.096,11.32,0.291,12.04,11.31,0
"2022-05-04 12:20:00",74,12.62,44.27,42.878,33.244,53.755,47.385,11.33,0.291,12.05,11.33,0
"2022-05-04 12:40:00",75,12.62,43.2,42.935,33.298,52.418,46.873,11.34,0.291,12.05,11.33,0
"2022-05-04 13:00:00",76,12.63,35.57,42.782,33.715,53.248,47.704,11.34,0.291,12.04,11.33,0
"2022-05-04 13:20:00",77,12.63,33.27,41.884,33.34,51.776,46.65,11.33,0.291,12.04,11.33,0
"2022-05-04 13:40:00",78,12.63,35.07,42.667,33.447,52.974,46.863,11.33,0.291,12.04,11.33,0
"2022-05-04 14:00:00",79,12.63,44.23,42.867,33.648,53.743,47.064,11.35,0.292,12.06,11.34,0
"2022-05-04 14:20:00",80,12.64,48.32,42.298,33.909,53.174,47.321,11.36,0.292,12.07,11.35,0
"2022-05-04 14:40:00",81,12.64,50.09,43.278,33.232,53.585,46.645,11.37,0.292,12.08,11.36,0
"2022-05-04 15:00:00",82,12.64,50.98,42.908,33.278,51.866,46.015,11.37,0.292,12.09,11.37,0
"2022-05-04 15:20:00",83,12.65,44.98,43.121,33.231,53.996,47.47,11.37,0.292,12.08,11.36,0
"2022-05-04 15:40:00",84,12.65,36.95,43.334,33.441,54.779,47.01,11.36,0.292,12.06,11.36,0
"2022-05-04 16:00:00",85,12.64,33.75,42.827,33.194,52.875,46.608,11.35,0.292,12.05,11.35,0
"2022-05-04 16:20:00",86,12.64,29.07,42.438,32.81,53.465,46.527,11.34,0.292,12.04,11.34,0
"2022-05-04 16:40:00",87,12.64,30.06,42.956,33.326,53.001,46.476,11.34,0.292,12.03,11.33,0
"2022-05-04 17:00:00",88,12.64,34.04,43.069,33.593,53.527,47.418,11.35,0.292,12.05,11.34,0
"2022-05-04 17:20:00",89,12.64,34.74,42.536,33.58,52.838,46.056,11.35,0.292,12.05,11.34,0
"2022-05-04 17:40:00",90,12.64,35.02,42.085,33.023,51.042,46.175,11.35,0.292,12.05,11.34,0
"2022-05-04 18:00:00",91,12.64,33.74,42.245,32.614,52.707,46.026,11.35,0.292,12.04,11.34,0
"2022-05-04 18:20:00",92,12.63,29.1,41.777,33.801,50.841,45.972,11.34,0.292,12.03,11.33,0
"2022-05-04 18:40:00",93,12.63,24,42.189,33.128,51.408,45.711,11.32,0.291,12.01,11.32,0
"2022-05-04 19:00:00",94,12.63,21.28,41.884,32.82,50.843,45.56,11.31,0.291,12,11.31,0
"2022-05-04 19:20:00",95,12.62,19.07,41.737,33.499,50.955,45.258,11.3,0.291,11.99,11.29,0
"2022-05-04 19:40:00",96,12.62,17.11,41.528,32.722,51.16,45.048,11.29,0.291,11.98,11.29,0
"2022-05-04 20:00:00",97,12.61,15.57,41.78,32.562,50.999,44.319,11.28,0.29,11.97,11.27,0
"2022-05-04 20:20:00",98,12.61,14.39,41.732,32.928,51.105,44.838,11.27,0.29,11.96,11.26,0
"2022-05-04 20:40:00",99,12.6,13.6,42.051,33.507,51.685,44.331,11.26,0.29,11.96,11.25,0
"2022-05-04 21:00:00",100,12.6,13.04,42.415,32.364,50.962,45.264,11.25,0.289,11.95,11.25,0
"2022-05-04 21:20:00",101,12.59,12.54,41.798,32.419,50.863,45.736,11.25,0.289,11.94,11.24,0
"2022-05-04 21:40:00",102,12.59,12.02,42.062,33.409,51.856,45.326,11.24,0.289,11.94,11.23,0
"2022-05-04 22:00:00",103,12.59,11.48,42.358,33.138,51.319,45.466,11.23,0.289,11.93,11.22,0
"2022-05-04 22:20:00",104,12.58,11.09,42.07,32.844,52.126,45.855,11.22,0.289,11.93,11.21,0
"2022-05-04 22:40:00",105,12.58,10.77,41.455,33.213,51.666,46.64,11.22,0.289,11.92,11.21,0
"2022-05-04 23:00:00",106,12.58,10.38,41.944,32.984,53.238,45.054,11.21,0.289,11.92,11.2,0
"2022-05-04 23:20:00",107,12.57,10.07,42.115,33.047,52.169,45.224,11.21,0.288,11.92,11.2,0
"2022-05-04 23:40:00",108,12.57,9.86,42.729,33.093,52.519,45.577,11.2,0.288,11.92,11.19,0
"2022-05-05 00:00:00",109,12.57,9.66,42.115,33.46,53.151,46.054,11.2,0.288,11.92,11.19,0
"2022-05-05 00:20:00",110,12.57,9.48,42.254,32.774,51.63,45.777,11.2,0.288,11.91,11.18,0
"2022-05-05 00:40:00",111,12.56,9.45,42.216,32.992,53.099,46.569,11.19,0.288,11.91,11.18,0
"2022-05-05 01:00:00",112,12.56,9.48,42.423,33.045,53.305,44.961,11.19,0.288,11.91,11.18,0
"2022-05-05 01:20:00",113,12.56,9.26,41.72,32.908,52.76,45.401,11.19,0.288,11.91,11.17,0
"2022-05-05 01:40:00",114,12.56,9.19,42.485,32.845,52.799,45.854,11.18,0.287,11.9,11.17,0
"2022-05-05 02:00:00",115,12.56,9.13,43.419,33.519,54.042,46.943,11.18,0.287,11.9,11.17,0
"2022-05-05 02:20:00",116,12.55,8.99,42.381,33.313,51.76,46.32,11.18,0.287,11.9,11.17,0
"2022-05-05 02:40:00",117,12.55,8.82,41.804,33.152,52.685,45.329,11.18,0.287,11.9,11.16,0
"2022-05-05 03:00:00",118,12.55,8.74,42.623,32.832,52.673,47.389,11.18,0.287,11.9,11.16,0
"2022-05-05 03:20:00",119,12.55,8.57,42.423,32.631,52.733,47.189,11.17,0.287,11.9,11.15,0
"2022-05-05 03:40:00",120,12.55,8.5,42.627,33.249,52.679,45.58,11.17,0.287,11.89,11.16,0
"2022-05-05 04:00:00",121,12.55,8.32,42.378,33.569,53.259,46.574,11.17,0.287,11.89,11.16,0
"2022-05-05 04:20:00",122,12.55,8.18,42.376,33.566,53.829,46.729,11.17,0.287,11.89,11.15,0
"2022-05-05 04:40:00",123,12.55,7.946,42.987,33.09,53.609,46.665,11.17,0.287,11.89,11.15,0
"2022-05-05 05:00:00",124,12.55,7.812,42.612,33.135,52.248,45.306,11.17,0.287,11.89,11.15,0
"2022-05-05 05:20:00",125,12.55,7.79,42.888,33.095,52.525,45.997,11.17,0.287,11.89,11.15,0
"2022-05-05 05:40:00",126,12.55,7.661,42.532,33.566,53.673,46.47,11.16,0.287,11.89,11.15,0
"2022-05-05 06:00:00",127,12.55,7.59,42.07,32.846,52.954,45.595,11.16,0.287,11.89,11.15,0
"2022-05-05 06:20:00",128,12.54,7.856,43.571,33.363,52.796,46.525,11.16,0.287,11.88,11.15,0
"2022-05-05 06:40:00",129,12.53,8.85,47.078,33.973,63.759,47.544,11.16,0.287,11.89,11.15,0
"2022-05-05 07:00:00",130,12.54,10.35,46.3,33.764,58.992,48.166,11.17,0.287,11.9,11.15,0
"2022-05-05 07:20:00",131,12.55,12.89,45.22,33.512,60.243,50.971,11.18,0.287,11.91,11.16,0
"2022-05-05 07:40:00",132,12.55,18.21,52.761,36.087,-99,56.696,11.2,0.288,11.93,11.19,0
"2022-05-05 08:00:00",133,12.56,20.86,42.205,34.071,53.91,48.626,11.21,0.288,11.94,11.2,0
"2022-05-05 08:20:00",134,12.56,23.38,49.284,33.439,-99,51.149,11.23,0.289,11.95,11.22,0
"2022-05-05 08:40:00",135,12.57,24.86,-99,35.989,-99,53.708,11.24,0.289,11.96,11.23,0
"2022-05-05 09:00:00",136,12.57,27.1,53.022,35.519,-99,55.975,11.25,0.289,11.97,11.24,0
"2022-05-05 09:20:00",137,12.57,28.33,37.898,33.498,48.774,50.121,11.26,0.289,11.99,11.26,0
"2022-05-05 09:40:00",138,12.58,25.88,41.663,33.018,51.862,47.824,11.26,0.289,11.98,11.26,0
"2022-05-05 10:00:00",139,12.59,27.56,42.081,33.952,57.925,48.346,11.27,0.29,11.99,11.26,0
"2022-05-05 10:20:00",140,12.59,25.92,48.089,33.487,58.962,49.383,11.27,0.289,11.98,11.26,0
