"TOA5","31406","CR1000X","31406","CR1000X.Std.05.01","CPU:sap_flow.CR1X","24332","Diagnostic_Data"
"TIMESTAMP","RECORD","Batt_volt","PTemp","Tmax_Outer","Tmax_Inner","uTmax_Outer","uTmax_Inner","AvgVolts","AvgCurrent","MinVolts","MaxVolts","Diagnostic"
"2022-05-03 16:20:00",18,12.69,20.8,54.373,45.437,51.43,47.401,11.36,0.293,12.08,11.35,0
"2022-05-03 16:40:00",19,12.69,20.27,52.669,44.301,47.399,46.418,11.36,0.293,12.07,11.35,0
"2022-05-03 17:00:00",20,12.69,19.5,53.653,45.44,48.383,46.834,11.36,0.293,12.07,11.35,0
"2022-05-03 17:20:00",21,12.69,18.66,53.01,45.465,48.308,45.361,11.36,0.293,12.07,11.35,0
"2022-05-03 17:40:00",22,12.68,17.91,53.553,45.185,48.283,48.387,11.35,0.293,12.06,11.34,0
"2022-05-03 18:00:00",23,12.68,17.21,53.199,45.243,49.584,48.188,11.35,0.293,12.06,11.34,0
"2022-05-03 18:20:00",24,12.68,16.05,51.792,44.406,47.763,47.865,11.34,0.293,12.06,11.33,0
"2022-05-03 18:40:00",25,12.68,14.98,54.366,44.76,51.164,50.286,11.34,0.293,12.05,11.33,0
"2022-05-03 19:00:00",26,12.68,14.11,51.836,44.039,48.221,49.563,11.33,0.292,12.05,11.32,0
"2022-05-03 19:20:00",27,12.68,13.39,52.907,43.304,50.688,52.03,11.33,0.292,12.04,11.32,0
"2022-05-03 19:40:00",28,12.67,12.71,50.487,42.276,51.416,50.28,11.32,0.292,12.04,11.32,0
"2022-05-03 20:00:00",29,12.67,12.16,52.708,43.514,50.901,51.417,11.32,0.292,12.03,11.31,0
"2022-05-03 20:20:00",30,12.67,11.71,52,42.549,50.865,50.968,11.32,0.292,12.03,11.31,0
"2022-05-03 20:40:00",31,12.67,11.36,51.303,42.784,52.078,51.511,11.31,0.292,12.03,11.3,0
"2022-05-03 21:00:00",32,12.67,11.15,51.983,43.618,52.913,51.517,11.31,0.292,12.02,11.3,0
"2022-05-03 21:20:00",33,12.66,10.99,53.565,43.554,54.083,52.533,11.31,0.292,12.02,11.3,0
"2022-05-03 21:40:00",34,12.66,10.82,51.099,42.322,52.853,52.698,11.3,0.292,12.02,11.29,0
"2022-05-03 22:00:00",35,12.66,10.71,52.639,43.451,53.981,51.194,11.3,0.292,12.02,11.29,0
"2022-05-03 22:20:00",36,12.65,10.59,52.194,42.742,53.122,52.813,11.3,0.292,12.01,11.29,0
"2022-05-03 22:40:00",37,12.66,10.51,53.374,42.684,54.045,52.754,11.29,0.292,12.01,11.28,0
"2022-05-03 23:00:00",38,12.66,10.4,53.414,43.245,54.755,52.795,11.29,0.292,12.01,11.28,0
"2022-05-03 23:20:00",39,12.66,10.31,52.643,43.195,53.314,52.179,11.29,0.292,12.01,11.28,0
"2022-05-03 23:40:00",40,12.65,10.24,52.096,42.902,53.439,51.632,11.29,0.291,12.01,11.28,0
"2022-05-04 00:00:00",41,12.65,10.12,52.591,43.401,53.262,52.384,11.29,0.291,12.01,11.28,0
"2022-05-04 00:20:00",42,12.65,9.93,52.346,42.739,52.294,50.898,11.28,0.291,12.01,11.27,0
"2022-05-04 00:40:00",43,12.65,9.7,52.19,43.413,53.945,51.829,11.28,0.291,12,11.27,0
"2022-05-04 01:00:00",44,12.64,9.56,50.936,42.571,52.02,50.884,11.28,0.291,12,11.27,0
"2022-05-04 01:20:00",45,12.65,9.44,52.816,43.365,53.746,52.351,11.28,0.291,12,11.27,0
"2022-05-04 01:40:00",46,12.65,9.42,52.447,43.258,53.22,52.499,11.28,0.291,12,11.27,0
"2022-05-04 02:00:00",47,12.65,9.36,52.497,43.308,52.601,52.445,11.28,0.291,12,11.26,0
"2022-05-04 02:20:00",48,12.65,9.34,53.01,44.078,52.702,51.979,11.28,0.291,12,11.26,0
"2022-05-04 02:40:00",49,12.65,9.31,52.29,44.907,53.789,52.497,11.27,0.291,12,11.26,0
"2022-05-04 03:00:00",50,12.65,9.34,54.523,43.938,52.82,52.511,11.27,0.291,12,11.26,0
"2022-05-04 03:20:00",51,12.65,9.35,52.865,43.673,53.793,51.831,11.27,0.291,11.99,11.26,0
"2022-05-04 03:40:00",52,12.64,9.32,53.535,45.17,52.968,50.438,11.27,0.291,12,11.26,0
"2022-05-04 04:00:00",53,12.64,9.29,54.251,43.565,52.29,50.07,11.27,0.291,12,11.26,0
"2022-05-04 04:20:00",54,12.64,9.32,51.057,45.84,51.418,50.85,11.27,0.291,12,11.26,0
"2022-05-04 04:40:00",55,12.64,9.27,53.421,45.057,51.717,51.562,11.27,0.291,12,11.26,0
"2022-05-04 05:00:00",56,12.64,9.27,53.808,44.202,51.69,51.38,11.27,0.291,12,11.26,0
"2022-05-04 05:20:00",57,12.64,9.21,54.742,44.049,51.539,52.211,11.27,0.291,12,11.26,0
"2022-05-04 05:40:00",58,12.64,9.15,53.869,44.257,53.146,51.595,11.27,0.291,12,11.26,0
"2022-05-04 06:00:00",59,12.64,9.09,53.384,45.019,52.816,51.681,11.26,0.291,11.98,11.25,0
"2022-05-04 06:20:00",60,12.64,9.23,58.887,45.558,57.08,57.44,11.27,0.291,12,11.26,0
"2022-05-04 06:40:00",61,12.64,10.1,-99,49.926,-99,65.535,11.27,0.291,12,11.26,0
"2022-05-04 07:00:00",62,12.64,10.91,64.16,45.612,50.624,53.207,11.27,0.291,12,11.26,0
"2022-05-04 07:20:00",63,12.64,11.49,48.459,46.288,45.668,48.511,11.27,0.291,12.01,11.26,0
"2022-05-04 07:40:00",64,12.64,11.89,51.707,44.319,44.114,46.695,11.28,0.291,12,11.26,0
"2022-05-04 08:00:00",65,12.65,12.15,66.059,45.446,47.72,44.102,11.28,0.291,12.01,11.26,0
"2022-05-04 08:20:00",66,12.65,15.05,52.755,46.605,46.812,46.914,11.28,0.291,12.02,11.27,0
"2022-05-04 08:40:00",67,12.65,16.91,60.447,45.72,50.061,48.096,11.28,0.291,12.02,11.28,0
"2022-05-04 09:00:00",68,12.65,19.9,55.804,47.018,55.651,51.877,11.29,0.291,12.03,11.28,0
"2022-05-04 09:20:00",69,12.65,21.44,50.439,45.115,46.819,45.27,11.3,0.292,12.04,11.3,0
"2022-05-04 09:40:00",70,12.66,22.48,52.13,43.76,43.965,44.895,11.31,0.292,12.05,11.3,0
"2022-05-04 10:00:00",71,12.66,22.53,49.138,44.642,42.782,42.886,11.32,0.292,12.05,11.31,0
"2022-05-04 10:20:00",72,12.66,27.72,51.163,44.027,45.629,43.666,11.33,0.292,12.06,11.32,0
"2022-05-04 10:40:00",73,12.67,32.76,51.677,44.543,46.561,44.595,11.35,0.293,12.08,11.33,0
"2022-05-04 11:00:00",74,12.67,26.44,49.616,44.29,45.169,41.704,11.35,0.293,12.07,11.34,0
"2022-05-04 11:20:00",75,12.68,25.17,49.308,43.672,43.206,43.156,11.35,0.293,12.06,11.34,0
"2022-05-04 11:40:00",76,12.68,22.73,49.129,42.411,42.876,42.308,11.35,0.293,12.07,11.34,0
"2022-05-04 12:00:00",77,12.68,21.93,48.671,42.365,39.522,44.174,11.35,0.293,12.07,11.34,0
"2022-05-04 12:20:00",78,12.68,22.87,49.758,43.298,43.917,43.608,11.35,0.293,12.07,11.34,0
"2022-05-04 12:40:00",79,12.68,24.5,49.819,43.514,45.218,42.015,11.36,0.293,12.07,11.35,0
"2022-05-04 13:00:00",80,12.68,25.73,49.968,43.25,43.043,42.734,11.36,0.293,12.08,11.35,0
"2022-05-04 13:20:00",81,12.68,24.01,50.863,43.316,44.917,42.798,11.36,0.293,12.07,11.35,0
"2022-05-04 13:40:00",82,12.68,27.24,49.927,43.206,45.326,44.602,11.36,0.293,12.08,11.36,0
"2022-05-04 14:00:00",83,12.69,26.71,49.577,43.27,41.148,41.667,11.37,0.293,12.08,11.36,0
"2022-05-04 14:20:00",84,12.69,25.98,51.54,43.731,45.593,43.887,11.37,0.294,12.08,11.36,0
"2022-05-04 14:40:00",85,12.69,23.52,50.767,43.63,46.474,43.269,11.37,0.294,12.08,11.36,0
"2022-05-04 15:00:00",86,12.69,22.3,50.919,43.37,48.801,43.94,11.37,0.294,12.08,11.36,0
"2022-05-04 15:20:00",87,12.69,22.77,50.773,43.481,45.343,42.705,11.37,0.294,12.08,11.36,0
"2022-05-04 15:40:00",88,12.69,22.34,51.331,44.764,42.748,42.85,11.37,0.294,12.08,11.36,0
"2022-05-04 16:00:00",89,12.69,21.76,52.836,45.286,48.958,46.165,11.37,0.293,12.08,11.36,0
"2022-05-04 16:20:00",90,12.69,21.74,50.868,44.561,42.543,43.474,11.36,0.293,12.08,11.36,0
"2022-05-04 16:40:00",91,12.69,21.17,52.822,45.534,46.568,46,11.36,0.293,12.08,11.35,0
"2022-05-04 17:00:00",92,12.69,20.42,54.565,46.192,48.879,48.983,11.36,0.293,12.07,11.35,0
"2022-05-04 17:20:00",93,12.68,19.74,53.206,45.921,47.781,46.386,11.36,0.293,12.07,11.35,0
"2022-05-04 17:40:00",94,12.68,18.94,52.755,45.366,47.072,47.588,11.35,0.293,12.07,11.35,0
"2022-05-04 18:00:00",95,12.68,18.1,53.06,45.927,49.856,47.891,11.35,0.293,12.06,11.34,0
"2022-05-04 18:20:00",96,12.68,16.91,52.758,45.212,49.294,48.572,11.35,0.293,12.06,11.34,0
"2022-05-04 18:40:00",97,12.68,15.78,51.711,44.99,48.919,49.591,11.34,0.293,12.05,11.33,0
"2022-05-04 19:00:00",98,12.68,14.84,52.429,44.216,49.227,49.072,11.34,0.292,12.04,11.33,0
"2022-05-04 19:20:00",99,12.67,14.05,51.815,44.272,50.524,51.867,11.33,0.292,12.04,11.32,0
"2022-05-04 19:40:00",100,12.67,13.27,51.015,42.648,50.705,51.065,11.33,0.292,12.03,11.32,0
"2022-05-04 20:00:00",101,12.67,12.64,51.325,42.804,50.859,50.963,11.32,0.292,12.03,11.31,0
"2022-05-04 20:20:00",102,12.67,12.15,52.735,43.382,51.598,51.289,11.32,0.292,12.03,11.31,0
"2022-05-04 20:40:00",103,12.66,11.79,51.637,43.113,52.412,51.689,11.31,0.292,12.02,11.3,0
"2022-05-04 21:00:00",104,12.66,11.52,51.452,43.082,52.227,51.659,11.31,0.292,12.02,11.3,0
"2022-05-04 21:20:00",105,12.66,11.27,52.926,42.495,52.771,52.719,11.3,0.292,12.02,11.29,0
"2022-05-04 21:40:00",106,12.66,11.02,53.386,42.951,52.508,51.785,11.3,0.292,12.01,11.29,0
"2022-05-04 22:00:00",107,12.66,10.8,50.917,42.551,53.088,51.279,11.3,0.292,12.01,11.28,0
"2022-05-04 22:20:00",108,12.65,10.6,51.054,43.258,53.635,52.912,11.29,0.292,12.01,11.28,0
"2022-05-04 22:40:00",109,12.65,10.35,51.427,43.887,51.943,52.461,11.29,0.292,12.01,11.28,0
"2022-05-04 23:00:00",110,12.65,10.15,51.119,43.425,51.894,52.565,11.29,0.291,12,11.28,0
"2022-05-04 23:20:00",111,12.65,9.99,52.981,43.374,52.826,52.776,11.28,0.291,12,11.27,0
"2022-05-04 23:40:00",112,12.65,9.89,51.399,43.289,52.586,53.102,11.28,0.291,12,11.27,0
"2022-05-05 00:00:00",113,12.65,9.75,50.66,42.704,51.745,52.932,11.28,0.291,12,11.27,0
"2022-05-05 00:20:00",114,12.64,9.63,52.355,42.493,53.027,53.13,11.28,0.291,12,11.27,0
"2022-05-05 00:40:00",115,12.64,9.59,52.99,43.538,53.506,53.765,11.28,0.291,12,11.27,0
"2022-05-05 01:00:00",116,12.64,9.58,53.101,43.491,53.876,53.72,11.27,0.291,11.99,11.26,0
"2022-05-05 01:20:00",117,12.63,9.51,54.517,43.259,54.62,52.399,11.27,0.291,11.99,11.26,0
"2022-05-05 01:40:00",118,12.64,9.46,51.91,44.369,54.494,54.339,11.27,0.291,11.99,11.26,0
"2022-05-05 02:00:00",119,12.64,9.47,53.203,44.264,55.631,53.667,11.27,0.291,11.99,11.26,0
"2022-05-05 02:20:00",120,12.64,9.45,54.387,43.796,54.491,53.2,11.27,0.291,11.99,11.26,0
"2022-05-05 02:40:00",121,12.64,9.41,52.969,42.951,53.898,53.175,11.27,0.291,11.99,11.26,0
"2022-05-05 03:00:00",122,12.64,9.37,52.581,43.953,54.338,52.376,11.27,0.291,11.99,11.26,0
"2022-05-05 03:20:00",123,12.64,9.32,53.092,43.742,54.022,53.556,11.27,0.291,11.99,11.25,0
"2022-05-05 03:40:00",124,12.64,9.28,52.526,43.745,53.457,53.714,11.26,0.291,11.99,11.25,0
"2022-05-05 04:00:00",125,12.63,9.21,52.671,43.736,54.428,53.135,11.26,0.291,11.99,11.25,0
"2022-05-05 04:20:00",126,12.63,9.16,53.804,44.35,52.822,52.77,11.26,0.291,11.99,11.25,0
"2022-05-05 04:40:00",127,12.63,9.11,53.908,43.733,53.444,53.96,11.26,0.291,11.99,11.25,0
"2022-05-05 05:00:00",128,12.63,9.06,53.381,42.952,53.072,52.608,11.26,0.291,11.99,11.25,0
"2022-05-05 05:20:00",129,12.63,9.04,52.699,43.665,54.042,53.474,11.26,0.291,11.98,11.25,0
"2022-05-05 05:40:00",130,12.63,9,53.173,44.395,53.533,53.224,11.26,0.291,11.98,11.25,0
"2022-05-05 06:00:00",131,12.63,8.96,53.46,44.109,52.737,53.512,11.26,0.291,11.98,11.25,0
"2022-05-05 06:20:00",132,12.63,9.05,63.164,44.464,56.811,54.021,11.26,0.291,11.98,11.25,0
"2022-05-05 06:40:00",133,12.62,9.91,-99,54.209,-99,-99,11.26,0.291,11.99,11.25,0
"2022-05-05 07:00:00",134,12.63,10.92,-99,50.656,-99,-99,11.26,0.291,12,11.25,0
"2022-05-05 07:20:00",135,12.63,11.82,50.723,48.139,47.259,53.413,11.27,0.291,12.01,11.26,0
"2022-05-05 07:40:00",136,12.63,12.29,50.245,45.179,43.887,44.662,11.27,0.291,12,11.26,0
"2022-05-05 08:00:00",137,12.63,12.56,59.939,44.952,49.863,45.417,11.27,0.291,12,11.26,0
"2022-05-05 08:20:00",138,12.63,15.19,48.144,45.144,49.075,46.437,11.27,0.291,12.02,11.26,0
"2022-05-05 08:40:00",139,12.64,17.11,52.59,44.779,44.416,44.675,11.28,0.291,12.02,11.27,0
"2022-05-05 09:00:00",140,12.64,19.82,52.452,44.486,58.193,50.019,11.29,0.291,12.02,11.28,0
"2022-05-05 09:20:00",141,12.64,22.31,50.035,43.72,45.169,46.928,11.3,0.291,12.04,11.29,0
"2022-05-05 09:40:00",142,12.64,21.88,45.056,42.47,41.176,41.537,11.31,0.292,12.04,11.3,0
"2022-05-05 10:00:00",143,12.65,21.95,45.367,42.106,40.916,41.434,11.31,0.292,12.04,11.3,0
"2022-05-05 10:20:00",144,12.65,27.79,46.276,41.622,41.259,41.103,11.32,0.292,12.06,11.31,0
"2022-05-05 10:40:00",145,12.66,32.6,46.795,42.14,43.589,42.036,11.34,0.292,12.07,11.33,0
"2022-05-05 11:00:00",146,12.66,26.57,47.157,41.828,39.398,40.485,11.34,0.292,12.07,11.33,0
"2022-05-05 11:20:00",147,12.66,23.96,47.678,42.349,42.815,41.262,11.34,0.292,12.06,11.33,0
"2022-05-05 11:40:00",148,12.66,22.4,47.122,41.645,41.593,41.697,11.34,0.292,12.05,11.33,0
"2022-05-05 12:00:00",149,12.67,21.47,46.67,42.276,40.57,41.346,11.34,0.292,12.06,11.33,0
"2022-05-05 12:20:00",150,12.66,22.79,46.61,42.373,40.253,41.029,11.34,0.292,12.06,11.33,0
